Khon1.MoonMJ2000Eq.X      Khon1.MoonMJ2000Eq.Y      Khon1.MoonMJ2000Eq.Z      Khon2.MoonMJ2000Eq.X      Khon2.MoonMJ2000Eq.Y      Khon2.MoonMJ2000Eq.Z      Khon3.MoonMJ2000Eq.X      Khon3.MoonMJ2000Eq.Y      Khon3.MoonMJ2000Eq.Z      Khon4.MoonMJ2000Eq.X      Khon4.MoonMJ2000Eq.Y      Khon4.MoonMJ2000Eq.Z      Khon5.MoonMJ2000Eq.X      Khon5.MoonMJ2000Eq.Y      Khon5.MoonMJ2000Eq.Z      Khon6.MoonMJ2000Eq.X      Khon6.MoonMJ2000Eq.Y      Khon6.MoonMJ2000Eq.Z      
-6010.812152911851        -10933.05871295306        -7656.48617991143         -6029.63304375438         238.6026296504133         -13349.98846569462        -6406.261899259582        -5503.603619287751        -3855.322432448549        -6417.936654780118        125.7643508323235         -6711.960634446368        43781.90876325656         11422.72429624849         -80506.95828165575        -53405.06075917406        53791.74378194159         -37685.78653513088        
-6003.721831145696        -10955.70843643771        -7672.346782961002        -6022.624193913245        239.1108507302706         -13377.67653975527        -6411.822765395977        -5541.750018795254        -3882.038615826255        -6423.580472004891        126.6232029257517         -6758.530974626658        43783.40610587585         11423.66777001761         -80504.97791661853        -53406.09926688101        53790.03500884029         -37685.6189812341         
-5996.597703793028        -10978.2965811168         -7688.1642596905          -6015.58169182227         239.617787575844          -13405.28954829129        -6417.243915694125        -5579.775477458228        -3908.670082810902        -6429.084559390612        127.479398777883          -6804.953994588184        43784.90449215472         11424.60907979493         -80502.99423182217        -53407.13816831459        53788.32516057754         -37685.44901782733        
-5989.439962415025        -11000.82329951585        -7703.938716891033        -6008.505729177967        240.1234431332268         -13432.82767712472        -6422.526903863763        -5617.680620727362        -3935.217271631263        -6434.450471197895        128.3329527889437         -6851.230455306344        43786.40392228297         11425.54822593182         -80501.00722710136        -53408.17746360891        53786.61423685268         -37685.2766450679         
-5982.248797066452        -11023.28874320438        -7719.670260684245        -6001.396496169153        240.6278203279071         -13460.29111091199        -6427.673257610528        -5655.466068652167        -3961.680616729282        -6439.679735691345        129.1838792251656         -6897.361111199134        43787.90439645026         11426.48520877978         -80499.01690229085        -53409.21715289797        53784.90223736502         -37685.10186311314        
-5975.024396312016        -11045.69306280365        -7735.358996527764        -5994.254181493772        241.1309220648545         -13487.68003315348        -6432.684479216405        -5693.132435914245        -3988.060548783775        -6444.773855719948        130.0321922198345         -6943.346710167403        43789.40591484611         11427.42002869028         -80497.0232572254         -53410.25723631552        53783.18916181388         -37684.9246721205         
-5967.766947242606        -11068.03640799451        -7751.005029220629        -5987.078972375079        241.6327512288699         -13514.9946262029         -6437.562046104693        -5730.680331862153        -4014.357494734679        -6449.734309281048        130.8779057743086         -6989.187993636398        43790.90847765986         11428.35268601493         -80495.02629173973        -53411.29771399533        53781.47500989836         -37684.74507224747        
-5960.476635491708        -11090.31892752487        -7766.608462908553        -5979.871054577699        242.1333106846141         -13542.23507127656        -6442.307411389076        -5768.110360547144        -4040.571877808266        -6454.56255006924         131.7210337591241         -7034.885696598736        43792.41208508098         11429.28318110545         -80493.02600566862        -53412.33858607081        53779.7597813177          -37684.56306365159        
-5953.15364525083         -11112.54076921733        -7782.169401089253        -5972.630612423527        242.6326032767247         -13569.40154846263        -6446.922004407446        -5805.423120759689        -4066.704117542875        -6459.260008010082        132.5615899151308         -7080.440547658465        43793.91673729854         11430.21151431356         -80491.02239884679        -53413.37985267525        53778.04347577086         -37684.37864649047        
-5945.798159285565        -11134.70207997656        -7797.687946617705        -5965.357828807319        243.1306318301649         -13596.49423673013        -6451.407231241872        -5842.619206067233        -4092.754629815303        -6463.828089779185        133.3995878546266         -7125.853269076295        43795.42243450182         11431.1376859911          -80489.01547110901        -53414.4215139419         53776.32609295688         -37684.19182092179        
-5938.410358950729        -11156.8030057968         -7813.164201711261        -5958.052885212353        243.6273991502239         -13623.51331393802        -6455.764475223899        -5879.699204852368        -4118.723826867703        -6468.268179307459        134.2350410623767         -7171.12457681568         43796.9291768797          11432.06169648995         -80487.00522229           -53415.46357000369        53774.60763257468         -37684.00258710331        
-5930.990424205782        -11178.84369176906        -7828.598267954745        -5950.715961725335        244.1229080227204         -13650.45895684412        -6459.995097426465        -5916.663700351986        -4144.612117335084        -6472.581638272619        135.0679628967773         -7216.255180589855        43798.43696462119         11432.98354616211         -80484.99165222452        -53416.5060209934         53772.88809432313         -37683.81094519279        
-5923.538533629908        -11200.82428208835        -7843.990246305606        -5943.347237051697        244.617161214177          -13677.33134111385        -6464.100437142886        -5953.513270696858        -4170.419906273062        -6476.769806577649        135.8983665911364         -7261.245783909675        43799.94579791505         11433.90323535964         -80482.97476074734        -53417.54886704381        53771.16747790104         -37683.61689534812        
-5916.054864436446        -11222.74492006094        -7859.340237098877        -5935.946888530336        245.1101614719955         -13704.13064132903        -6468.081812352466        -5990.248488951882        -4196.147595186194        -6480.834002816235        136.7262652546051         -7306.097084132052        43801.45567695011         11434.82076443467         -80480.9545476932         -53418.59210828738        53769.4457830071          -37683.42043772721        
-5908.539592488145        -11244.60574811135        -7874.648340052096        -5928.515092148038        245.6019115245435         -13730.85703099647        -6471.940520174394        -6026.869923156832        -4221.795582056482        -6484.775524726429        137.5516718734289         -7350.809772509092        43802.96660191484         11435.73613373941         -80478.93101289686        -53419.63574485644        53767.72300934003         -37683.22157248805        
-5900.992892311013        -11266.40690778935        -7889.914654270309        -5921.052022554388        246.0924140813877         -13757.51068255655        -6475.677837309195        -6063.37813636745         -4247.364261372335        -6488.595649631694        138.3745993120829         -7395.384534237732        43804.4785729979          11436.64934362614         -80476.90415619311        -53420.67977688316        53765.99915659838         -37683.02029978867        
-5893.41493710893         -11288.148539777          -7905.139278250819        -5913.557853075501        246.5816718333517         -13784.09176739161        -6479.295020469057        -6099.773686696979        -4272.854024157641        -6492.295634870825        139.1950603144942         -7439.822048509901        43805.9915903876          11437.56039444721         -80474.87397741665        -53421.72420449957        53764.27422448073         -37682.81661978721        
-5885.805898777617        -11309.83078389533        -7920.322309888099        -5906.032755728345        247.0696874528076         -13810.60045583443        -6482.793306796346        -6136.057127358043        -4298.265258001193        -6495.876718216459        140.0130675050314         -7484.122988562958        43807.50565427233         11438.46928655505         -80472.84047640227        -53422.76902783755        53762.54821268553         -37682.61053264179        
-5878.165947918314        -11331.45377911133        -7935.463846478451        -5898.476901234593        247.5564635936171         -13837.03691717645        -6486.173914271756        -6172.2290067047          -4323.598347086212        -6499.340118282649        140.8286333898432         -7528.288021730652        43809.02076484024         11439.37602030221         -80470.80365298476        -53423.81424702873        53760.82112091119         -37682.40203851068        
-5870.495253851754        -11353.01766354457        -7950.563984724795        -5890.890459034243        248.0420028915396         -13863.4013196759         -6489.438042111637        -6208.289868274791        -4348.853672220066        -6502.687034922186        141.6417703578481         -7572.317809494169        43810.53692227945         11440.28059604121         -80468.76350699885        -53424.8598622047         53759.09294885607         -37682.19113755217        
-5862.793984631484        -11374.52257447378        -7965.622820741279        -5883.273597299121        248.5263079641154         -13889.69383056609        -6492.58687115513         -6244.240250832401        -4374.031610864084        -6505.918649613333        142.4524906820443         -7616.213007533617        43812.05412677804         11441.18301412478         -80466.72003827934        -53425.90587349673        53757.36369621838         -37681.97782992459        
-5855.062307057262        -11395.96864834367        -7980.640450057908        -5875.626482946333        249.0093814109568         -13915.91461606325        -6495.621564241417        -6280.080688410584        -4399.132537163518        -6509.036125837127        143.2608065204986         -7659.974265779514        43813.57237852382         11442.0832749056          -80464.67324666097        -53426.95228103606        53755.63336269639         -37681.76211578638        
-5847.300386688206        -11417.3560207712         -7995.616967625116        -5867.949281651119        249.491225813952          -13942.06384137463        -6498.543266577472        -6315.811710354086        -4424.156821977493        -6512.040609444317        144.0667299176275         -7703.602228464486        43815.09167770471         11442.98137873656         -80462.6231319785         -53427.9990849538         53753.90194798826         -37681.543995296          
-5839.50838785572         -11438.68482655211        -8010.552467818256        -5860.242157860193        249.9718437372067         -13968.14167070626        -6501.353106096212        -6351.433841362101        -4449.104832909055        -6514.933229013986        144.870272805274          -7747.097534175045        43816.61202450836         11443.87732597045         -80460.56969406671        -53429.04628538073        53752.16945179203         -37681.323468612          
-5831.686473676295        -11459.95519966746        -8025.447044442131        -5852.505274804367        250.4512377273059         -13994.14826727084        -6504.052193805808        -6386.947601531167        -4473.976934335253        -6517.715096202155        145.6714470038132         -7790.460815903454        43818.13341912237         11444.7711169603          -80458.51293276039        -53430.09388244752        53750.43587380572         -37681.10053589298        
-5823.834806064377        -11481.16727328964        -8040.30079073536         -5844.738794511068        250.9294103135471         -14020.08379329531        -6506.641624130367        -6422.353506397892        -4498.773487437153        -6520.387306082353        146.4702642233751         -7833.692701099484        43819.65586173424         11445.66275205917         -80456.45284789432        -53431.14187628479        53748.7012137273          -37680.87519729759        
-5815.953545744473        -11502.32117978894        -8055.113799374783        -5836.942877817142        251.4063640078239         -14045.94841002865        -6509.12247524166         -6457.652066981915        -4523.494850229879        -6522.950937477523        147.2667360649211         -7876.79381172228         43821.17935253138         11446.55223162012         -80454.38943930328        -53432.19026702293        53746.96547125463         -37680.64745298457        
-5808.042852263839        -11523.41705073958        -8069.88616247983         -5829.117684380908        251.8821013050328         -14071.74227774932        -6511.495809382992        -6492.843789828505        -4548.14137759259         -6525.407053283241        148.0608740213502         -7919.764764292035        43822.70389170112         11447.43955599636         -80452.32270682201        -53433.23905479204        53745.22864608554         -37680.41730311268        
-5800.102884004358        -11544.45501692587        -8084.617971616739        -5821.263372694433        252.356624683016          -14097.46555577272        -6513.762673184916        -6527.929177051294        -4572.713421298424        -6527.756700783502        148.8526894786628         -7962.606169941733        43824.22947943059         11448.3247255412          -80450.25265028534        -53434.28823972231        53743.4907379178          -37680.18474784079        
-5792.133798194758        -11565.43520834824        -8099.309317802894        -5813.380100095412        252.829936602735          -14123.11840245871        -6515.924097973213        -6562.908726374735        -4597.211330044316        -6530.000911958399        149.642193717038          -8005.318634468567        43825.75611590699         11449.20774060793         -80448.17926952802        -53435.33782194357        53741.75174644912         -37679.94978732781        
-5784.135750922316        -11586.35775422931        -8113.960291510972        -5805.468022779329        253.3020395085041         -14148.7009752188         -6517.981100069243        -6597.782931176684        -4621.63544948076         -6532.140703784418        150.4293979119393         -8047.902758385375        43827.28380131721         11450.08860155003         -80446.10256438483        -53436.38780158554        53740.01167137705         -37679.71242173269        
-5776.108897144673        -11607.22278301985        -8128.570982673133        -5797.527295810636        253.7729358279903         -14174.21343052352        -6519.934681082959        -6632.55228053045         -4645.986122241447        -6534.177078527457        151.2143131352495         -8090.359136971805        43828.81253584829         11450.96730872092         -80444.02253469055        -53437.43817877775        53738.27051239921         -37679.47265121448        
-5768.053390701301        -11628.03042240458        -8143.141480685154        -5789.558073134918        254.2426279723877         -14199.65592390949        -6521.785828199063        -6667.21725924706         -4670.263687972852        -6536.111024028331        151.9969503562606         -8132.688360325366        43830.3423196869          11451.84386247426         -80441.93918027997        -53438.48895364965        53736.52826921307         -37679.23047593228        
-5759.969384324912        -11648.78079930812        -8157.671874410473        -5781.560507589835        254.7111183366214         -14225.02860998665        -6523.535514455871        -6701.778347917076        -4694.46848336354         -6537.943513981882        152.7773204428959         -8174.891013412154        43831.87315301975         11452.71826316364         -80439.85250098789        -53439.54012633045        53734.78494151609         -37678.98589604523        
-5751.857029652747        -11669.47403990061        -8172.16225218428         -5773.534750916471        255.1784092992893         -14250.33164244518        -6525.184699017555        -6736.23602295242         -4718.600842173444        -6539.675508209271        153.5554341626703         -8216.967676117405        43833.40503603348         11453.5905111428          -80437.76249664913        -53440.59169694927        53733.04052900558         -37678.73891171253        
-5743.7164772377          -11690.11026960355        -8186.612701817474        -5765.480953770573        255.6445032230113         -14275.56517406255        -6526.73432744015         -6770.590756627615        -4742.661095263014        -6541.307952923293        154.3313021837967         -8258.918923295816        43834.93796891457         11454.46060676555         -80435.66916709843        -53441.64366563491        53731.29503137889         -37678.48952309349        
-5735.547876559373        -11710.68961309543        -8201.023310600649        -5757.399265733606        256.1094024543709         -14300.72935671038        -6528.185331931105        -6804.843017121369        -4766.649570622074        -6542.841780988267        155.1049350762332         -8300.745324821473        43836.47195184935         11455.32855038578         -80433.57251217061        -53442.69603251613        53729.54844833325         -37678.23773034743        
-5727.351376034727        -11731.21219431725        -8215.394165308011        -5749.289835323172        256.5731093241775         -14325.82434136127        -6529.538631602249        -6838.993268557242        -4790.566593398617        -6544.277912172547        155.8763433127315         -8342.447445637663        43838.0069850242          11456.19434235743         -80431.47253170045        -53443.74879772158        53727.80077956579         -37677.98353363376        
-5719.127123028913        -11751.67813647815        -8229.725352201262        -5741.152810004249        257.035626147408          -14350.85027809558        -6530.795132717467        -6873.041971044673        -4814.412485927416        -6545.617253396427        156.6455372698838         -8384.025845806202        43839.54306862527         11457.05798303452         -80429.36922552275        -53444.80196137959        53726.05202477367         -37677.72693311194        
-5710.875263865804        -11772.08756206091        -8244.016957033455        -5732.988336199371        257.4969552235561         -14375.80731610811        -6531.955728933972        -6906.989580719324        -4838.187567758359        -6546.860698973178        157.4125272292004         -8425.48108055655         43841.08020283864         11457.91947277114         -80427.2625934723         -53445.85552361846        53724.3021836539          -37677.4679289415         
-5702.595943838474        -11792.44059282733        -8258.269065052751        -5724.796559299226        257.957098836574          -14400.69560371473        -6533.021301538334        -6940.836549783329        -4861.892155684647        -6548.009130844672        158.1773233779822         -8466.813700334576        43842.61838785029         11458.77881192154         -80425.15263538391        -53446.90948456631        53722.55125590347         -37677.20652128202        
-5694.289307219558        -11812.73734982361        -8272.481761006275        -5716.5776236729          258.4160592550761         -14425.51528835895        -6533.992719676928        -6974.583326545137        -4885.526563770836        -6549.063418812177        158.9399358104856         -8508.024250850955        43844.15762384608         11459.63600083994         -80423.0393510924         -53447.963844351          53720.79924121927         -37676.94271029314        
-5685.955497271148        -11832.97795338571        -8286.655129143764        -5708.331672678178        258.8738387323683         -14450.2665166184         -6534.870840580727        -7008.230355459236        -4909.091103380561        -6550.024420760805        159.7003745288239         -8549.11327312926         43845.69791101187         11460.49103988067         -80420.92274043254        -53449.01860310027        53719.04613929821         -37676.67649613457        
-5677.594656255271        -11853.16252314459        -8300.789253221301        -5700.058848671499        259.3304395066807         -14474.94943421129        -6535.656509785331        -7041.77807716548         -4932.586083204194        -6550.892982879479        160.4586494440737         -8590.081303553641        43847.23924953328         11461.34392939814         -80418.80280323916        -53450.07376094174        53717.291949837           -37676.40787896609        
-5669.206925443548        -11873.2911780315         -8314.884216504986        -5691.759293017734        259.7858638012258         -14499.56418600275        -6536.350561345753        -7075.226928527991        -4956.011809286065        -6551.669939875719        161.2147703770897         -8630.928873916098        43848.78163959592         11462.19466974685         -80416.67953934704        -53451.12931800284        53715.53667253238         -37676.13685894752        
-5660.792445126979        -11893.36403628308        -8328.940101774511        -5683.433146100375        260.2401138242567         -14524.11091601117        -6536.953818046255        -7108.577342673932        -4979.36858505175         -6552.356115185132        161.96874705964           -8671.65651146356         43850.32508138521         11463.04326128136         -80414.55294859099        -53452.18527441088        53713.78030708103         -37675.86343623876        
-5652.351354625775        -11913.38121544651        -8342.956991326821        -5675.080547330843        260.6931917693            -14548.58976741442        -6537.467091605358        -7141.829749031895        -5002.656711334872        -6552.952321176766        162.7205891352787         -8712.264738944301        43851.86957508657         11463.88970435632         -80412.42303080583        -53453.24163029291        53712.02285317951         -37675.58761099977        
-5643.883792298846        -11933.3428323846         -8356.934966979577        -5666.70163515833         261.1450998151558         -14573.00088255607        -6537.891182876541        -7174.984573369904        -5025.876486403809        -6553.459359353408        163.4703061603068         -8752.754074654222        43853.41512088524         11464.73399932645         -80410.28978582636        -53454.29838577582        53710.26431052433         -37675.30938339054        
-5635.389895553293        -11953.24900328083        -8370.874110074772        -5658.29654707911         261.5958401260432         -14597.34440295145        -6538.226882043993        -7208.042237833142        -5049.028205988172        -6553.878020547272        164.2179076047032         -8793.125032482538        43854.96171896649         11465.57614654652         -80408.1532134874         -53455.35554098646        53708.50467881199         -37675.02875357117        
-5626.869800853718        -11973.09984364419        -8384.774501482098        -5649.865419645794        262.0454148517456         -14621.6204692938         -6538.474968814058        -7241.003160981374        -5072.112163304948        -6554.209085111564        164.9634028532018         -8833.378121957256        43856.50936951523         11466.4161463714          -80406.01331362379        -53456.41309605143        53706.74395773889         -37674.74572170181        
-5618.323643731477        -11992.89546831429        -8398.63622160253         -5641.408388476761        262.4938261276984         -14645.82922146024        -6538.636212602782        -7273.867757826025        -5095.128649084567        -6554.453323107737        165.7068012059608         -8873.513848290051        43858.05807271658         11467.25399915606         -80403.8700860703         -53457.47105109715        53704.98214700134         -37674.46028794262        
-5609.75155879365         -12012.63599146614        -8412.459350371631        -5632.925588265236        262.9410760750179         -14669.97079851766        -6538.711372718681        -7306.636439866736        -5118.077951596584        -6554.611494488432        166.4481118796975         -8913.532712420827        43859.60782875534         11468.08970525549         -80401.72353066175        -53458.52940624993        53703.2192462956          -37674.17245245391        
-5601.15367973235         -12032.32152661501        -8426.24396726297         -5624.417152788024        263.3871668007341         -14694.04533872873        -6538.701198541967        -7339.309615127917        -5140.960356675176        -6554.6843492763          167.1873440084746         -8953.435211061937        43861.15863781626         11468.92326502485         -80399.573647233          -53459.58816163585        53701.45525531788         -37673.88221539596        
-5592.530139333336        -12051.95218662111        -8439.990151291524        -5615.883214914764        263.832100397849          -14718.05297955761        -6538.606429699401        -7371.887688194663        -5163.776147744415        -6554.672627739317        167.924506644631          -8993.221836741854        43862.71050008404         11469.75467881924         -80397.42043561883        -53460.64731738082        53699.69017376433         -37673.58957692916        
-5583.881069484807        -12071.52808369449        -8453.6979810169          -5607.323906616482        264.2758789453655         -14741.99385767583        -6538.427796235774        -7404.371060248406        -5186.525605843271        -6554.577060561569        168.6596087597136         -9032.893077848465        43864.26341574325         11470.58394699398         -80395.26389565408        -53461.70687361073        53697.924001331           -37673.29453721399        
-5575.206601186306        -12091.04932939968        -8467.367534546705        -5598.739358974388        264.7185045084625         -14765.86810896796        -6538.166018781194        -7436.760129102389        -5209.209009650396        -6554.398369011004        169.3926592452917         -9072.44941867204         43865.81738497835         11471.41106990437         -80393.10402717357        -53462.76683045115        53696.15673771393         -37672.99709641093        
-5566.506864557101        -12110.51603466025        -8480.998889539769        -5590.129702188307        265.1599791386689         -14789.67586853726        -6537.821808714885        -7469.05528923645         -5231.826635508623        -6554.137265102996        170.1236669137725         -9111.891339447626        43867.37240797363         11472.23604790578         -80390.94083001213        -53463.8271880275         53694.38838260906         -37672.69725468054        
-5557.781988844741        -12129.92830976349        -8494.592123209353        -5581.495065585361        265.6003048737475         -14813.41727071136        -6537.395868325548        -7501.256931831856        -5254.37875744926         -6553.794451760536        170.85264049939           -9151.219316397168        43868.92848491343         11473.05888135376         -80388.77430400459        -53464.88794646511        53692.61893571226         -37672.39501218347        
-5549.032102433324        -12149.28626436502        -8508.147312326357        -5572.835577628168        266.0394837380445         -14837.09244904773        -6536.888890968228        -7533.365444805386        -5276.865647216153        -6553.37062297127         171.5795886589622         -9190.433821771076        43870.48561598186         11473.87957060384         -80386.60444898576        -53465.94910588919        53690.84839671932         -37672.09036908041        
-5540.257332851936        -12168.59000749313        -8521.664533222487        -5564.151365923171        266.4775177424308         -14860.7015363393         -6536.30156121758         -7565.381212843466        -5299.287574289425        -6552.866463940474        172.304519972764          -9229.535323889475        43872.04380136303         11474.69811601163         -80384.43126479049        -53467.01066642452        53689.07676532606         -37671.78332553209        
-5531.457806782797        -12187.83964755345        -8535.143861793404        -5555.442557228846        266.9144088843896         -14884.24466461976        -6535.634555018041        -7597.304617435584        -5321.644805909018        -6552.282651241461        173.0274429453129         -9268.524287182998        43873.60304124083         11475.51451793287         -80382.25475125361        -53468.0726281961         53687.30404122811         -37671.47388169935        
-5522.633650069183        -12207.03529233325        -8548.585373501759        -5546.709277463786        267.35015914822           -14907.72196516911        -6534.888539830921        -7629.136036907614        -5343.93760709808         -6551.619852962438        173.7483660062426         -9307.401172233105        43875.16333579912         11476.32877672333         -80380.07490820992        -53469.13499132841        53685.53022412109         -37671.16203774305        
-5513.784987723513        -12226.1770490059         -8561.989143380328        -5537.951651714568        267.7847705050663         -14931.13356851896        -6534.064174778061        -7660.875846454699        -5366.166240685896        -6550.878728850104        174.467297511088          -9346.166435812105        43876.72468522168         11477.14089273888         -80377.8917354943         -53470.19775594602        53683.75531370059         -37670.84779382412        
-5504.911943935382        -12245.26502413509        -8575.355246035062        -5529.169804243778        268.218244913005          -14954.47960445775        -6533.162110782694        -7692.524418173736        -5388.33096733081         -6550.059930450632        175.1842457420717         -9384.820530922603        43878.28708969214         11477.95086633548         -80375.70523294155        -53471.26092217321        53681.97930966213         -37670.53115010358        
-5496.01464207907         -12264.29932367936        -8588.683755648046        -5520.363858497702        268.6505843172199         -14977.76020203612        -6532.182990707224        -7724.082121095678        -5410.432045542708        -6549.164101247268        175.8992189088603         -9423.363906836646        43879.85054939409         11478.75869786914         -80373.51540038652        -53472.32449013408        53680.20221170111         -37670.21210674247        
-5487.093204721459        -12283.28005299615        -8601.974745980537        -5511.533937114291        269.0817906499142         -15000.97548957205        -6531.127449488151        -7755.549321217288        -5432.469731705423        -6548.191876795376        176.6122251494671         -9461.797009134403        43881.41506451089         11479.56438769595         -80371.32223766406        -53473.38845995266        53678.42401951292         -37669.89066390193        
-5478.147753629601        -12302.20731684612        -8615.228290375875        -5502.680161930271        269.5118658306019         -15024.12559465603        -6529.996114268317        -7786.926381532714        -5454.44428009876         -6547.143884854391        177.3232725308917         -9500.120279742492        43882.98063522595         11480.36793617206         -80369.12574460899        -53474.45283175271        53676.64473279283         -37669.56682174311        
-5469.178409778222        -12321.08121939728        -8628.444461762469        -5493.802653989173        269.9408117661369         -15047.21064415609        -6528.789604525897        -7818.213662064547        -5476.355942920374        -6546.020745517104        178.0323690499354         -9538.334156971745        43884.5472617225          11481.16934365378         -80366.92592105617        -53475.51760565798        53674.86435123609         -37669.24058042726        
-5460.185293357179        -12339.90186422926        -8641.623332656658        -5484.901533548487        270.368630350742          -15070.23076422296        -6527.508532201638        -7849.411519894784        -5498.204970307357        -6544.823071336548        178.7395226340159         -9576.439075554721        43886.11494418368         11481.96861049737         -80364.72276684044        -53476.58278179186        53673.08287453791         -37668.91194011569        
-5451.168523778906        -12358.66935433721        -8654.76497516557         -5475.976920087181        270.7953234661254         -15093.18608029504        -6526.153501822322        -7880.520309195213        -5519.991610357625        -6543.551467449754        179.4447411417495         -9614.435466682728        43887.68368279247         11482.76573705926         -80362.51628179666        -53477.6483602777         53671.30030239339         -37668.58090096976        
-5442.128219685401        -12377.3837921361         -8667.869460990041        -5467.028932312853        271.2208929816261         -15116.07671710329        -6524.725110622705        -7911.540381257626        -5541.71610915105         -6542.206531699398        180.1480323638825         -9652.32375804249         43889.25347773189         11483.56072369593         -80360.30646575967        -53478.71434123866        53669.51663449753         -37668.24746315092        
-5433.064498955733        -12396.04527946454        -8680.93686142737         -5458.05768816889         271.6453407542431         -15138.90279867628        -6523.223948664498        -7942.472084523615        -5563.378710770383        -6540.788854752842        180.8494040238729         -9690.104373852315        43890.82432918472         11484.35357076395         -80358.09331856431        -53479.78072479775        53667.73187054537         -37667.91162682065        
-5423.97747871303         -12414.6539175889         -8693.967247374138        -5449.063304841751        272.0686686287518         -15161.66444834489        -6521.65059895278         -7973.315764613973        -5584.979657321848        -6539.299020218547        181.5488637787348         -9727.777734897973        43892.39623733371         11485.1442786199          -80355.87684004544        -53480.84751107777        53665.9460102318          -37667.57339214048        
-5414.86727533146         -12433.20980720723        -8706.960689328989        -5440.045898767828        272.4908784377621         -15184.36178874729        -6520.005637550261        -8004.071764358028        -5606.519188955644        -6537.737604760507        182.246419219533          -9765.34425856806         43893.96920236148         11485.93284762057         -80353.6570300379         -53481.91470020136        53664.15905325173         -37667.23275927205        
-5405.734004443104        -12451.71304845312        -8719.917257395355        -5431.00558564032         272.9119720018061         -15206.99494183363        -6518.289633689565        -8034.74042382231         -5627.997543886144        -6536.105178209953        182.9420778723725         -9802.804358889131        43895.54322445061         11486.71927812268         -80351.43388837654        -53482.98229229107        53662.37099929986         -37666.88972837699        
-5396.577780945052        -12470.16374089976        -8732.837021284155        -5421.942480416386        273.3319511294831         -15229.56402887077        -6516.503149882366        -8065.322080339072        -5649.414958411842        -6534.40230367519         183.6358471988933         -9840.158446560192        43897.11830378341         11487.50357048312         -80349.20741489624        -53484.05028746917        53660.58184807104         -37666.54429961707        
-5387.398719006043        -12488.5619835635         -8745.720050316551        -5412.856697323616        273.7508176174597         -15252.06917044698        -6514.646742027311        -8095.817068534554        -5670.771666935121        -6532.629537648812        184.3277345969691         -9877.406928987111        43898.69444054231         11488.28572505884         -80346.97760943182        -53485.11868585786        53658.79159925986         -37666.19647315405        
-5378.196932073042        -12506.90787490795        -8758.566413426553        -5403.748349866946        274.1685732506157         -15274.51048647663        -6512.720959515078        -8126.225720356742        -5692.067901981791        -6530.787430113414        185.0177474014927         -9914.550210316302        43900.2716349095          11489.06574220685         -80344.74447181817        -53486.18748757918        53657.00025256089         -37665.84624914982        
-5368.972532878164        -12525.2015128475         -8771.376179163693        -5394.61755083513         274.5852198021021         -15296.88809620473        -6510.726345331874        -8156.548365102994        -5713.303894220342        -6528.876524644322        185.7058928849292         -9951.588691468321        43901.8498870671          11489.84362228421         -80342.50800189015        -53487.25669275492        53655.20780766875         -37665.49362776627        
-5359.725633445021        -12543.4429947513         -8784.149415695632        -5385.464412307483        275.0007590333989         -15319.2021182115         -6508.663436160306        -8186.785329447186        -5734.479872481126        -6526.897358511167        186.3921782580146         -9988.522770170923        43903.4291971972          11490.61936564816         -80340.26819948261        -53488.32630150678        53653.41426427785         -37665.13860916538        
-5350.456345095183        -12561.63241744676        -8796.886190810779        -5376.289045660116        275.4151926944614         -15341.45267041693        -6506.532762478804        -8216.936937466671        -5755.596063775098        -6524.8504627769          187.076610670425          -10025.35284099176        43905.00956548157         11491.39297265589         -80338.0250644304         -53489.39631395624        53651.61962208265         -37664.78119350919        
-5341.164778454753        -12579.76987722333        -8809.586571920809        -5367.091561572684        275.8285225236905         -15363.63987008523        -6504.334848658822        -8247.003510668874        -5776.652693312557        -6522.736362394993        187.759197211446          -10062.0792953707         43906.59099210211         11492.16444366475         -80335.77859656843        -53490.46673022467        53649.82388077749         -37664.4213809598         
-5331.8510434606          -12597.8554698361         -8822.25062606328         -5357.872070034326        276.2407502481365         -15385.76383382925        -6502.070213060128        -8276.985368017602        -5797.649984521529        -6520.555576304847        188.4399449105258         -10098.70252165182        43908.17347724055         11492.93377903212         -80333.52879573152        -53491.53755043325        53648.02704005662         -37664.05917167938        
-5322.515249366639        -12615.88929050945        -8834.878419904082        -5348.630680350296        276.6518775835575         -15407.82467761487        -6499.739368124341        -8306.882825958979        -5818.588159065999        -6518.308617525268        189.1188607380027         -10135.22290511502        43909.75702107843         11493.7009791155          -80331.27566175455        -53492.60877470294        53646.22909961431         -37663.69456583014        
-5313.15750474995         -12633.87143394054        -8847.470019740009        -5339.36750114779         277.0619062343321         -15429.8225167654         -6497.342820466612        -8336.696198447229        -5839.467436863924        -6515.995993245859        189.7959516055998         -10171.64082800719        43911.34162379737         11494.46604427247         -80329.01919447241        -53493.68040315463        53644.43005914465         -37663.32756357436        
-5303.777917517116        -12651.80199430292        -8860.025491501176        -5330.082640382519        277.4708378938376         -15451.75746596586        -6494.881070965377        -8366.425796969968        -5860.288036105048        -6513.618204917468        190.471224367182          -10207.95666957318        43912.92728557868         11495.22897486063         -80326.75939371994        -53494.75243590906        53642.62991834182         -37662.9581650744         
