Khon1.MoonMJ2000Eq.X      Khon1.MoonMJ2000Eq.Y      Khon1.MoonMJ2000Eq.Z      Khon2.MoonMJ2000Eq.X      Khon2.MoonMJ2000Eq.Y      Khon2.MoonMJ2000Eq.Z      Khon3.MoonMJ2000Eq.X      Khon3.MoonMJ2000Eq.Y      Khon3.MoonMJ2000Eq.Z      Khon4.MoonMJ2000Eq.X      Khon4.MoonMJ2000Eq.Y      Khon4.MoonMJ2000Eq.Z      
-6405.615436197608        -9211.674238336156        -6451.072672165086        -6419.14309959783         200.2384170609294         -11246.24625644952        -5556.282964033482        -2538.267424469261        -1778.47409719367         -5562.187019335164        59.1215386489057          -3092.785029172752        
-6401.427749588969        -9239.005350522726        -6470.211791577342        -6415.026555965946        200.8437467415933         -11279.64071906626        -5577.722568377678        -2586.549305613124        -1812.290620114014        -5583.710276100726        60.2060005927633          -3151.69697673255         
-6397.188149704481        -9266.261503788497        -6489.298416018661        -6410.858241092123        201.4475271927658         -11312.94381196411        -5598.788396266464        -2634.657687283936        -1845.985583571586        -5604.859798546531        61.28653576018405         -3210.397776049664        
-6392.896990248642        -9293.442941385118        -6508.332715818455        -6406.638508870499        202.0497633237101         -11346.1558315905         -5619.487238647765        -2682.59320452041         -1879.559433349728        -5625.642373090202        62.36316157880356         -3268.888193836829        
-6388.554621411022        -9320.549904798274        -6527.31486006928         -6402.367709679587        202.6504600052431         -11379.27707223939        -5639.825705149851        -2730.356517191249        -1913.012632591723        -5646.064605084888        63.43589592992794         -3327.169027282464        
-6384.161389913701        -9347.582633764541        -6546.245016638728        -6398.046190429886        203.2496220704052         -11412.30782607192        -5659.810230283183        -2777.948307780724        -1946.345660250983        -5666.132925007958        64.50475710286992         -3385.24110134448         
-6379.717639058188        -9374.541366288031        -6565.123352181035        -6393.674294610915        203.8472543145472         -11445.24838313671        -5679.447079391684        -2825.369279327046        -1979.55900964819         -5685.853594400105        65.5697637523117          -3443.105266230865        
-6375.223708771751        -9401.426338657009        -6583.950032148728        -6389.252362337371        204.4433614958252         -11478.09903139003        -5698.742354365007        -2872.620153502881        -2012.653187127988        -5705.232711566321        66.63093485881109         -3500.762395053549        
-6370.679935652704        -9428.237785460049        -6602.725220803957        -6384.780730394355        205.0379483355791         -11510.86005671562        -5717.701999122452        -2919.701668828289        -2045.628710808262        -5724.276217048347        67.68828969204333         -3558.213381643887        
-6366.086653014936        -9454.975939602242        -6621.449081229817        -6380.259732282138        205.6310195186234         -11543.53174294443        -5736.331804878602        -2966.614579006535        -2078.486109415579        -5742.989898880594        68.74184777674964         -3615.459138518199        
-6361.444190931856        -9481.641032321088        -6640.121775341555        -6375.689698259812        206.2225796936254         -11576.11437187389        -5754.637415200647        -3013.359651374456        -2111.225921200734        -5761.379397636978        69.79162886107224         -3672.500594983168        
-6356.752876279526        -9508.233293202298        -6658.743463897481        -6371.070955388481        206.8126334733679         -11608.6082232873         -5772.624330865685        -3059.9376654597          -2143.848692929096        -5779.450211279851        70.83765288707218         -3729.338695371465        
-6352.013032778981        -9534.752950195194        -6677.314306509972        -6366.403827573871        207.401185435243          -11641.01357497266        -5790.297914528637        -3106.349411636911        -2176.354978940319        -5797.207699818071        71.87993996345904         -3785.97439739859         
-6347.224981038016        -9561.200229628215        -6695.834461656181        -6361.688635607599        207.9882401214854         -11673.33070274146        -5807.663395206968        -3152.595689876849        -2208.745340272944        -5814.657089784392        72.91851034029969         -3842.408670632649        
-6342.38903859217         -9587.575356224144        -6714.304086688688        -6356.925697208499        208.573802039522          -11705.55988044722        -5824.725872592186        -3198.677308581362        -2241.020343849334        -5831.803478538466        73.9533843852987          -3898.64249506958         
-6337.505519944942        -9613.878553114977        -6732.723337846066        -6352.1153270629          209.1578756622621         -11737.70138000383        -5841.490321194346        -3244.595083499182        -2273.180561716857        -5848.651838404126        74.98458256217418         -3954.676859806365        
-6332.574736607727        -9640.11004185694         -6751.092370263199        -6347.257836864155        209.7404654285347         -11769.75547140359        -5857.961594327586        -3290.349836716225        -2305.22657034162         -5865.207020647766        76.01212541022687         -4010.51276180589         
-6327.596997138637        -9666.270042445045        -6769.411337981655        -6342.353535351751        210.3215757432918         -11801.72242273521        -5874.144427943684        -3335.942395716207        -2337.158949951016        -5881.473759305081        77.03603352565551         -4066.151204747133        
-6322.572607180977        -9692.358773327578        -6787.680393959774        -6337.402728349727        210.9012109779869         -11833.60250020139        -5890.043444319221        -3381.373592506163        -2368.978283922057        -5897.45667486242         78.05632754400722         -4121.593197955081        
-6317.501869500906        -9718.376451420656        -6805.899690082748        -6332.405718804453        211.479375470808          -11865.39596813639        -5905.663155604445        -3426.644262803107        -2400.685158212204        -5913.160277798714        79.07302812414127         -4176.839755404872        
-6312.385084024805        -9744.323292122077        -6824.069377172549        -6327.362806821533        212.056073527172          -11897.10308902329        -5921.007967238082        -3471.755245277192        -2432.280160830021        -5928.588971995167        80.08615593324066         -4231.891894795437        
-6307.222547875601        -9770.199509325554        -6842.189604997722        -6322.274289702706        212.6313094198122         -11928.72412351107        -5936.082181234495        -3516.707380848267        -2463.763881342951        -5943.747058017005        81.09573163284222         -4286.750636687881        
-6302.014555408794        -9796.005315434566        -6860.260522283104        -6317.140461981413        213.205087389244          -11960.25933043151        -5950.889999349427        -3561.501512031653        -2495.136910419707        -5958.638736273628        82.10177586620557         -4341.417003704366        
-6296.761398248025        -9821.740921375895        -6878.282276719416        -6311.961615458655        213.7774116439105         -11991.70896681589        -5965.435526127869        -3606.138482330338        -2526.399839405116        -5973.268110061996        83.10430924626417         -4395.892019783554        
-6291.463365319592        -9847.4065366133          -6896.255014972703        -6306.738039237331        214.3482863606478         -12023.07328791147        -5979.722771840577        -3650.619135670393        -2557.553259925116        -5987.6391884982          84.10335234485683         -4450.176709488747        
-6286.120742886909        -9873.00236916088         -6914.178882693799        -6301.470019756816        214.9177156848891         -12054.35254719785        -5993.755655313027        -3694.944315876521        -2588.597763520098        -6001.755889342225        85.09892568245414         -4504.272097365523        
-6280.733814584324        -9898.528625596227        -6932.054024527475        -6296.157840826432        215.4857037309266         -12085.54699640308        -6007.538006651739        -3739.114866185759        -2619.533941304573        -6015.622041719675        86.09104971881607         -4558.179207345296        
-6275.302861450007        -9923.985511073523        -6949.880584121667        -6290.801783658913        216.0522545822314         -12116.65688551959        -6021.073569871834        -3783.13162879608         -2650.362383651576        -6029.241388745897        87.07974484449369         -4611.899062192097        
-6269.828161958896        -9949.373229336547        -6967.658704136542        -6285.402126902831        216.6173722917738         -12147.68246281997        -6034.366005430813        -3826.995444448083        -2681.083679900185        -6042.61759005551         88.06503137285472         -4665.432682989645        
-6264.309992054768        -9974.691982731398        -6985.388526253402        -6279.959146674839        217.181060882227          -12178.62397487259        -6047.418892671296        -3870.707152037561        -2711.69841808443         -6055.754224241478        89.04692953272024         -4718.781088666015        
-6258.74862518179         -9999.941972219065        -7003.070191183549        -6274.47311659134         217.7433243463165         -12209.48166655695        -6060.23573217704         -3914.267588256829        -2742.207184682615        -6068.654791208159        90.02545946178725         -4771.94529555364         
-6253.144332315831        -10025.12339738806        -7020.703838677087        -6268.944307799451        218.3041666469944         -12240.25578107893        -6072.819948046468        -3957.677587262995        -2772.610564385293        -6081.322714441107        91.00064120031311         -4824.926316982135        
-6247.49738199485         -10050.23645646663        -7038.289607531449        -6263.37298900797         218.8635917178181         -12270.9465599859         -6085.174890085473        -4000.937980371498        -2802.909139881041        -6093.761343196908        91.97249468570226         -4877.725162902134        
-6241.80804034957         -10075.28134633508        -7055.827635600115        -6257.759426517237        219.4216034632118         -12301.55424318153        -6097.303835924482        -4044.049595773104        -2833.103491658607        -6105.973954617279        92.94103974715108         -4930.342839537756        
-6236.076571132638        -10100.25826253771        -7073.31805980092         -6252.103884249111        219.9782057585835         -12332.0790689406         -6109.209993061551        -4087.013258273189        -2863.19419782456         -6117.963755769248        93.90629610107862         -4982.780349066146        
-6230.303235748375        -10125.16739929497        -7090.761016124496        -6246.406623776129        220.5334024507902         -12362.52127392348        -6120.896500835253        -4129.82978905135         -2893.181833935421        -6129.733885615657        94.86828334679012         -5035.038689322289        
-6224.488293281291        -10150.00894951497        -7108.156639642519        -6240.66790435015         221.0871973582252         -12392.8810931906         -6132.366432329873        -4172.500005440554        -2923.066972843168        -6141.28741691733         95.82702096260618         -5087.118853527369        
-6218.632000524434        -10174.78310480542        -7125.505064515877        -6234.887982931046        221.6395942711679         -12423.1587602166         -6143.622796215466        -4215.024720724352        -2952.850184553565        -6152.627358071099        96.78252830237034         -5139.02183003923         
-6212.734612007684        -10199.49005548499        -7142.80642400276         -6229.067114214413        222.190596952074          -12453.35450690445        -6154.668538525933        -4257.404743950756        -2982.53203609609         -6163.756654885132        97.7348245922185          -5190.748602123553        
-6206.796380024869        -10224.12999059484        -7160.06085046666         -6223.205550659099        222.7402091356635         -12483.46856359935        -6165.506544376549        -4299.640879762243        -3012.113091405205        -6174.678192294727        98.68392892772681         -5242.300147744376        
-6200.817554660956        -10248.70309790981        -7177.268475384219        -6217.303542514332        223.2884345292987         -12513.50115910254        -6176.139639624511        -4341.733928240312        -3041.593911211676        -6185.39479602041         99.62986027143779         -5293.677439372637        
-6194.798383819056        -10273.20956394955        -7194.429429353127        -6211.361337846378        223.8352768132463         -12543.4525206848         -6186.570592473901        -4383.684684764012        -3070.975052943846        -6195.909234170977        100.5726374504447         -5344.881443811828        
-6188.739113246091        -10297.64957398974        -7211.543842099782        -6205.379182564968        224.3807396407938         -12573.32287410001        -6196.802115027502        -4425.493939881417        -3100.257070637803        -6206.224218793155        101.5122791544127         -5395.913122039303        
-6182.639986559341        -10322.02331207276        -7228.611842486964        -6199.357320448849        224.9248266386276         -12603.11244359837        -6206.83686478727         -4467.162479193037        -3129.440514856033        -6216.342407370859        102.4488039339194         -5446.773429062567        
-6176.501245271473        -10346.33096101863        -7245.633558521396        -6193.295993171574        225.4675414069497         -12632.82145193963        -6216.677446106216        -4508.691083246929        -3158.525932614153        -6226.266404274502        103.3822301986511         -5497.463313789354        
-6170.323128815857        -10370.57270243563        -7262.609117361149        -6187.195440326526        226.008887519798          -12662.45012040604        -6226.326411592367        -4550.080527444021        -3187.513867314847        -6235.998762163974        104.3125762162672         -5547.983718910764        
-6164.105874571367        -10394.74871673086        -7279.538645323148        -6181.055899451487        226.5488685252203         -12691.99866881524        -6235.786263467802        -4591.331581953593        -3216.404858688926        -6245.541983345698        105.239860111149          -5598.335580796469        
-6157.849717886478        -10418.8591831206         -7296.422267890346        -6174.877606053429        227.0874879455369         -12721.46731553298        -6245.059454883449        -4632.445011638018        -3245.199442742727        -6254.898521085968        106.1640998634975         -5648.519829401324        
-6151.554892103595        -10442.90427964082        -7313.260109719093        -6168.660793631978        227.6247492775437         -12750.85627748573        -6254.148391192255        -4673.421575985965        -3273.898151711735        -6264.070780882786        107.0853133084311         -5698.537388182594        
-6145.221628582512        -10466.88418315715        -7330.052294646142        -6162.405693703564        228.160655992775          -12780.16577017306        -6263.05543118139         -4714.262029054022        -3302.501514019677        -6273.061121696548        108.0035181353742         -5748.389174027121        
-6138.850156723929        -10490.79906937509        -7346.798945695802        -6156.112535824301        228.6952115376771         -12809.39600768001        -6271.782888265909        -4754.96711941564         -3331.010054243103        -6281.871857142309        108.9187318877084         -5798.076097187688        
-6132.440703992092        -10514.64911284999        -7363.500185086945        -6149.781547613326        229.2284193337837         -12838.54720268925        -6280.33303164423         -4795.537590117339        -3359.424293080869        -6290.505256644276        109.8309719621611         -5847.599061228248        
-6125.993495937728        -10538.43448699696        -7380.156134239849        -6143.412954775093        229.7602827780647         -12867.61956649307        -6288.70808741817         -4835.974178641336        -3387.744747328121        -6298.963546554383        110.7402556087764         -5896.958962977049        
-6119.508756220224        -10562.1553641005         -7396.766913783067        -6137.006981121958        230.290805243043          -12896.61330900538        -6296.910239677469        -4876.277616874548        -3415.971929854772        -6307.248911235773        111.6465999307402         -5946.156692487479        
-6112.986706629512        -10585.8119153243         -7413.332643560207        -6130.563848596008        230.819990077056          -12925.52863877338        -6304.941631551192        -4916.448631083214        -3444.106349587935        -6315.363494112913        112.5500218843517         -5995.193133005931        
-6106.427567107894        -10609.40431072068        -7429.853442636639        -6124.083777290594        231.3478406043432         -12954.36576298928        -6312.804366226483        -4956.487941893021        -3472.148511498104        -6323.30939868954         113.4505382791685         -6044.069160946237        
-6099.831555771409        -10632.93271924014        -7446.329429306032        -6117.566985471989        231.8743601254537         -12983.12488750182        -6320.500507936405        -4996.396264274139        -3500.09891658889         -6331.088689535332        114.3481657782104         -6092.78564587039         
-6093.198888930667        -10656.39730874056        -7462.760721097002        -6111.013689600106        232.3995519172749         -13011.80621682761        -6328.032082917343        -5036.174307531008        -3527.958061889993        -6338.703393242497        115.2429208981048         -6141.343450474815        
-6086.529781111632        -10679.79824599664        -7479.147434779472        -6104.424104349397        232.9234192333242         -13040.40995416247        -6335.401080337877        -5075.822775296459        -3555.726440453247        -6346.155499353423        116.1348200096982         -6189.743430582166        
-6079.824445076229        -10703.13569670892        -7495.489686371206        -6097.798442629166        233.4459653038939         -13068.93630139255        -6342.609453199315        -5115.34236552997         -3583.404541351512        -6353.446961260634        117.0238793382887         -6237.986435138067        
-6073.083091842418        -10726.40982551273        -7511.787591144035        -6091.136915604002        233.9671933363716         -13097.38545910534        -6349.659119209391        -5154.733770519553        -3610.992849680217        -6360.579697079491        117.9101149641792         -6286.073306212464        
-6066.30593070382         -10749.6207959874         -7528.041263630163        -6084.439732713101        234.4871065152111         -13125.75762660064        -6356.551961630117        -5193.997676887404        -3638.491846561345        -6367.555590495176        118.7935428233759         -6334.004879005341        
-6059.493169249676        -10772.76877066484        -7544.250817628388        -6077.707101690467        235.0057080023398         -13154.05300190127        -6363.289830100141        -5233.134765598574        -3665.902009149737        -6374.376491584524        119.6741787080537         -6381.78198185646         
-6052.645013383823        -10795.85391103846        -7560.416366210207        -6070.939228583709        235.5230009373045         -13182.2717817638         -6369.874541433295        -5272.145711972873        -3693.223810641502        -6381.044217613526        120.5520382673421         -6429.40543625885         
-6045.761667343962        -10818.87637757181        -7576.538021725864        -6064.136317773256        236.0389884372998         -13210.41416168916        -6376.30788039352         -5311.031185699539        -3720.457720284379        -6387.560553811723        121.4271370080241         -6476.876056875728        
-6038.843333720171        -10841.83632970703        -7592.615895810392        -6057.298571991094        236.5536735976057         -13238.48033593297        -6382.591600447253        -5349.791850854497        -3747.604203390059        -6393.927254123904        122.2994902953797         -6524.194651560756        
-6031.890213473642        -10864.73392587353        -7608.650099389561        -6050.426192339393        237.0670594915864         -13266.47049751595        -6388.727424493991        -5388.428365920059        -3774.663721348028        -6400.146041939908        123.1691133539716         -6571.362021381108        
-6024.902505954669        -10887.56932349617        -7624.64074268566         -6043.51937830844         237.5791491708951         -13294.38483823418        -6394.717045575846        -5426.941383806989        -3801.636731641061        -6406.218610803771        124.0360212684318         -6618.378960643502        
-6017.88040892093         -10910.34267900366        -7640.587935223433        -6036.57832779485         238.0899456658226         -13322.22354866915        -6400.562127566838        -5465.331551878451        -3828.523687862267        -6412.146625102032        124.9002289845666         -6665.246256922706        
-6010.824118554941        -10933.05414783681        -7656.491785835737        -6029.603237119212        238.5994519851811         -13349.98681819777        -6406.264305842225        -5503.599511976034        -3855.325039733318        -6417.931720733002        125.7617513100849         -6711.964691092318        
-6003.733829481585        -10955.70388445657        -7672.352402669232        -6022.59430104366         239.1076711167989         -13377.67483500236        -6411.825187929207        -5541.745900447539        -3882.041233124008        -6423.575505756598        126.6206029156747         -6758.535037357957        
-5996.609734785568        -10978.29204235206        -7688.16989319009         -6015.551712788874        239.6146060274623         -13405.28778608034        -6417.246354139119        -5579.771348176233        -3908.672710072919        -6429.079561025894        127.4767983359634         -6804.958063292273        
-5989.452026028128        -11000.81877404859        -7703.944364189476        -6008.475664051308        240.1202596631774         -13432.82585725401        -6422.529358181753        -5617.676480611932        -3935.219908809187        -6434.445440801384        128.3303519705078         -6851.234529871843        
-5982.260893264029        -11023.28423111545        -7719.675921789094        -6001.366345020011        240.6246349493449         -13460.2892331801         -6427.675727762748        -5655.461917803099        -3961.68326377515         -6439.674673347385        129.1812780849286         -6897.365191515899        
-5975.036525057978        -11045.68856417379        -7735.364671446645        -5994.223944392812        241.1277347909054         -13487.67809735924        -6432.686965164205        -5693.128274430492        -3988.06320564996         -6444.768761512765        130.0295908118133         -6943.35079612644         
-5967.779108500923        -11068.03192290416        -7751.01071796118         -5987.048649392964        241.6295620726014         -13514.99263214543        -6437.564547809598        -5730.676159841707        -4014.360161373945        -6449.729183294578        130.8753041519085         -6989.192085129864        
-5960.488829226349        -11090.31445605436        -7766.614165478502        -5979.840645785211        242.1301196589484         -13542.23301875524        -6442.309928812436        -5768.106178087037        -4040.574554173712        -6454.557392387243        131.7184319751395         -7034.889793519964        
-5953.165871425765        -11112.53631144675        -7782.175117496387        -5972.600117891445        242.6294103945838         -13569.3994372771         -6446.924537510902        -5805.41892795614         -4066.706803587964        -6459.254818716145        132.558988021774          -7080.444649901867        
-5945.810417864763        -11134.69763598579        -7797.693676869851        -5965.327248606482        243.1274371044128         -13596.49206668032        -6451.409779987007        -5842.615003015497        -4092.757325493803        -6463.82286895666         133.3969859034405         -7125.857376537417        
-5938.422649898275        -11156.79857566557        -7813.169945816277        -5958.022219413542        243.624202593579          -13623.5110848241         -6455.767039572354        -5879.694991646858        -4118.726532133776        -6468.262927039468        134.2324391043803         -7171.128689391131        
-5931.002747485705        -11178.8392755769         -7828.604025920606        -5950.685210399446        244.1197096479009         -13650.45666846653        -6459.997677340056        -5916.659477086272        -4144.614832143183        -6472.576354642108        135.0653609824076         -7216.259298177334        
-5923.550889206177        -11200.8198799146         -7843.9960181403          -5943.31640026957         244.6139610338141         -13677.32899327327        -6464.103032583429        -5953.509037463606        -4170.422630578003        -6476.764491667214        135.89576477019           -7261.249906407931        
-5916.067252273206        -11222.74053198475        -7859.346022810438        -5935.915966362867        245.1069594986329         -13704.12823382643        -6468.084423281834        -5990.244245843001        -4196.150328943084        -6480.828656708414        136.7236635763838         -7306.101211440866        
-5908.552012549422        -11244.60137421169        -7874.654139648643        -5928.484084666241        245.5987077706959         -13730.85456363302        -6471.94314655452         -6026.865670263331        -4221.798325220792        -6484.770147503412        137.5490703866817         -7350.813904529277        
-5901.005344560952        -11266.40254814501        -7889.920467759977        -5921.020929829217        246.0892085594533         -13757.50815513368        -6475.680479102186        -6063.373873779579        -4247.367013899813        -6488.590241375554        138.3719980650058         -7395.388670871122        
-5893.427421511675        -11288.14419446656        -7905.145105641859        -5913.526675177854        246.5784645557287         -13784.08917971104        -6479.29767763702         -6099.769414504204        -4272.856786004369        -6492.290195663343        139.1924593547301         -7439.826189659274        
-5885.818415297254        -11309.82645299725        -7920.328151188747        -5906.001492729352        247.0664784317778         -13810.59780769808        -6482.795979301503        -6136.052845648985        -4298.268029123559        -6495.871248139185        140.0104668797576         -7484.127134132112        
-5878.178496518987        -11331.44946270384        -7935.469701697046        -5898.445553205267        247.5532528414624         -13837.03420838647        -6486.176602076332        -6172.224715567223        -4323.601127440925        -6499.334617416898        140.8260331456258         -7528.292171624315        
-5870.507834497665        -11353.0133617057         -7950.569853869689        -5890.859026045655        248.0387904203671         -13863.39855003472        -6489.440745178028        -6208.285567795974        -4348.856461764095        -6502.681503349158        141.6391705408168         -7572.321963618058        
-5862.806597286777        -11374.51828728151        -7965.628703820897        -5883.242079422344        248.5230937860615         -13889.69099987633        -6492.589589445794        -6244.235941098625        -4374.034409554748        -6505.913087413879        142.4498913378047         -7616.217165794355        
-5855.074951686198        -11395.96437587566        -7980.64634708075         -5875.594880252494        249.0061655380996         -13915.9117241278         -6495.624297718925        -6280.076369507442        -4399.135344958384        -6509.030533091922        143.2582076941908         -7659.978428084651        
-5847.313063254929        -11417.35176310499        -7995.622878599694        -5867.917594211409        249.488008258224          -13942.06088799659        -6498.546015204338        -6315.807382366445        -4424.159638834419        -6512.034986233746        144.0641316538386         -7703.606394722476        
-5839.52109632449         -11438.68058376512        -8010.558392753155        -5860.210385745799        249.9686245105404         -13968.13865568896        -6501.355869835184        -6351.429504374071        -4449.107658786219        -6514.92757541826         144.8676751481835         -7747.101704295259        
-5831.699214011373        -11459.95097183684        -8025.452983345996        -5852.473418086418        250.4480168416048         -13994.14519041782        -6504.05497261975         -6386.943255626189        -4473.979769191094        -6517.709412301192        145.6688499970769         -7790.464989796106        
-5823.847578229965        -11481.16306049246        -8040.306743616879        -5844.706853260926        250.9261877805693         -14020.08065441038        -6506.644417982025        -6422.349151658709        -4498.776331230372        -6520.381591955957        146.4676679102413         -7833.696878675692        
-5815.96634970489         -11502.31698210209        -8055.119766242686        -5836.910852105997        251.4031398393272         -14045.9452089158         -6509.125284094014        -6457.647703490511        -4523.497702919471        -6522.945193205145        147.2641404881433         -7876.797992893989        
-5808.055687983346        -11523.41286823974        -8069.892143342906        -5829.085574280063        251.8788755126589         -14071.73901421276        -6511.49863319908         -6492.839417666226        -4548.144239137822        -6525.401278944162        148.0582792232453         -7919.768948972065        
-5800.115751447272        -11544.45084968957        -8084.623966483836        -5821.231178275193        252.3533972783771         -14097.46222961688        -6513.765511927893        -6527.924796298787        -4572.716291658828        -6527.75089645671         148.8500955010823         -7962.610358043719        
-5792.146697325399        -11565.4310564519         -8099.315326682903        -5813.347821429197        252.8267075974145         -14123.11501348823        -6515.926951606234        -6562.904337112035        -4597.21420917967         -6529.995077722706        149.6396006014547         -8005.322825906958        
-5784.148681705061        -11586.35361774912        -8113.966314412843        -5805.435659937444        253.298808913969          -14148.69752323856        -6517.983968555636        -6597.77853348307         -4621.63833735112         -6532.134839718463        150.4268056993315         -8047.906953075435        
-5776.12185954384         -11607.2186620319         -8128.577019605858        -5797.49484886456         253.7697036557074         -14174.20991533856        -6519.937564386171        -6632.547874484619        -4645.989018807144        -6534.17118470947         151.2117218661879         -8090.363334829599        
-5768.066384681209        -11628.02631698476        -8143.147531657785        -5789.525542156072        254.2393942337367         -14199.6523453251         -6521.788726282539        -6667.212844927039        -4670.266593194436        -6536.105100536486        151.9943600709375         -8132.692561267744        
-5759.982409849938        -11648.77670953213        -8157.677939432106        -5781.527892649581        254.7078830428945         -14225.02496780829        -6523.538427283114        -6701.77392540031         -4694.471397201822        -6537.937560894003        152.7747311810672         -8174.895217356752        
-5751.870086687326        -11669.46996584409        -8172.168331264053        -5773.502052086405        255.1751724617789         -14250.32793647854        -6525.187626552302        -6736.231592315627        -4718.603764589512        -6539.669525602949        153.5528459636553         -8216.971882982602        
-5743.729565746267        -11690.10621134189        -8186.618794964583        -5765.448171122174        255.6412648528931         -14275.5614041135         -6526.737269646139        -6770.586317947018        -4742.664026218161        -6541.301940876059        154.3287150865654         -8258.923133000761        
-5735.560996506305        -11710.68557070391        -8201.029417824349        -5757.366399338411        256.1061625628208         -14300.72552258498        -6528.188288772188        -6804.838570472464        -4766.652510077867        -6542.835739577131        155.1023491193482         -8300.749537286072        
-5727.36452738446         -11731.20816787102        -8215.400286617587        -5749.256885252835        256.5698679222551         -14325.82044286579        -6529.541603042337        -6838.988814015029        -4790.569541316858        -6544.271841474518        155.8737585343479         -8342.451660782521        
-5719.140305745881        -11751.67412605218        -8229.73148760607         -5741.119776330306        257.0323832461727         -14350.84631503648        -6530.79811872053         -6873.037508683512        -4814.415442270125        -6545.611153488222        156.6429537078366         -8384.03006355268         
-5710.888477914443        -11772.08356773003        -8244.023106542882        -5732.955218993477        257.49371083398           -14375.80328829205        -6531.958729464153        -6906.985110612964        -4838.190532487788        -6546.854569931165        157.4099449208588         -8425.485300826695        
-5702.609189183277        -11792.43661466622        -8258.275228676255        -5724.763358633034        257.953852969571          -14400.69151094854        -6533.024316559837        -6940.832072004938        -4861.895128763295        -6548.002972745162        158.1747423603956         -8466.81792305116         
-5694.302583825018        -11812.73338790677        -8272.487938753344        -5716.54433961818         258.412811921502          -14425.51113044965        -6533.99574915407         -6974.578841167386        -4885.529545161437        -6549.057231731189        158.9373561203247         -8508.028475937448        
-5685.968805101758        -11832.97400778753        -8286.66132102393         -5708.298305306584        258.8705899430206         -14450.26229337319        -6534.873884477827        -7008.225862554187        -4909.094093046064        -6550.018204774067        159.6977962024393         -8549.117500509805        
-5677.607995275524        -11853.1585939393         -8300.795459244167        -5700.0253980548          259.3271892723569         -14474.94514543757        -6535.659568066942        -7041.773576804611        -4932.589081107755        -6550.886738062545        160.4560725173797         -8590.085533153062        
-5669.220295617997        -11873.28726529321        -8314.890436680187        -5691.725759227702        259.782612132607          -14499.55983150809        -6536.353633976425        -7075.222420782229        -4956.0148153911          -6551.663666303852        161.2121948857093         -8630.933105659904        
-5660.805846420117        -11893.36014008574        -8328.946336111738        -5683.399529208837        260.236860731995          -14524.10649560331        -6536.956904990599        -7108.572827613709        -4979.37159932185         -6552.349812933418        161.966173038847          -8671.660745277899        
-5652.364787002152        -11913.37733586392        -8342.963239835808        -5675.046847409685        260.6899372639891         -14548.58528090127        -6537.470192828157        -7141.825226727087        -5002.659733733875        -6552.94599032012         162.7180166199687         -8712.268974755963        
-5643.897255723015        -11933.33896949046        -8356.941229670119        -5666.667852279439        261.1418439073605         -14572.99632974574        -6537.894298342697        -7174.980043889838        -5025.879516895744        -6553.452999966394        163.4677351850842         -8752.758312390652        
-5635.403389989864        -11953.24515714863        -8370.880386956676        -5658.262681314314        261.5925828262407         -14597.33978365221        -6538.230011718348        -7208.037701246678        -5049.031244537284        -6553.871632704278        164.2153382038523         -8793.129272071848        
-5626.883326267242        -11973.09601434733        -8384.780792565274        -5649.831471067097        262.0421561703552         -14621.61578331409        -6538.478112661687        -7240.998617356789        -5072.115209875716        -6554.202668886806        164.9608350605704         -8833.382363328143        
-5618.337200086506        -11992.89165592604        -8398.642526896889        -5641.374357156106        262.4905660751101         -14645.82446860864        -6538.639370588819        -7273.863207231101        -5095.131703641644        -6554.446878575138        165.7042350551928         -8873.518091371821        
-5609.76514605491         -12012.63219605963        -8412.465669887155        -5632.891474274627        262.9378146615636         -14669.96597860295        -6538.714544808317        -7306.631882368791        -5118.081014104828        -6554.605021721683        166.4455474040878         -8913.536957143428        
-5601.167297864333        -12032.31774826316        -8426.250301009699        -5624.382956199464        263.3839040366875         -14694.04045155983        -6538.704384700453        -7339.305050793715        -5140.963427099661        -6554.677848348918        167.1847812409687         -8953.439457355911        
-5592.543788300711        -12051.94842539681        -8439.996499279514        -5615.848935800372        263.8288362934254         -14718.04802494362        -6538.60962989222         -7371.883117090474        -5163.779226050407        -6554.666098724527        167.9219456179417         -8993.226084538313        
-5583.894749252184        -12071.52433967049        -8453.704343256264        -5607.289545048319        264.2726135107514         -14741.988835426          -6538.43101042835         -7404.366482440091        -5186.528691996238        -6554.570503532421        168.657049506146          -9032.897327079147        
-5575.220311718353        -12091.04560264852        -8467.373911047616        -5598.704915024573        264.715237753815          -14765.8630188917         -6538.169246939127        -7436.755544655229        -5209.212103615995        -6554.391784040374        169.3901017968892         -9072.453669269235        
-5566.520605818485        -12110.51232525441        -8481.005280312442        -5590.095175929018        265.1567110740289         -14789.67071044413        -6537.825050803833        -7469.050698215346        -5231.829737252701        -6554.130652263411        170.1211113023164         -9111.895591344219        
-5557.795760800072        -12129.92461777531        -8494.598528264032        -5581.460457088775        265.5970355091849         -14813.41204441107        -6537.399124311283        -7501.252334301185        -5254.381866937867        -6553.787811124406        170.8500867563125         -9151.22356952657         
-5549.045905047329        -12149.28258986666        -8508.153731673359        -5572.800886966521        266.0362130834837         -14837.08715435016        -6536.892160816584        -7533.36084082906         -5276.868764415514        -6553.363954610715        171.5770368154626         -9190.438076067294        
