Khon1.MoonMJ2000Eq.X      Khon1.MoonMJ2000Eq.Y      Khon1.MoonMJ2000Eq.Z      Khon2.MoonMJ2000Eq.X      Khon2.MoonMJ2000Eq.Y      Khon2.MoonMJ2000Eq.Z      Khon3.MoonMJ2000Eq.X      Khon3.MoonMJ2000Eq.Y      Khon3.MoonMJ2000Eq.Z      Khon4.MoonMJ2000Eq.X      Khon4.MoonMJ2000Eq.Y      Khon4.MoonMJ2000Eq.Z      Khon5.MoonMJ2000Eq.X      Khon5.MoonMJ2000Eq.Y      Khon5.MoonMJ2000Eq.Z      Khon6.MoonMJ2000Eq.X      Khon6.MoonMJ2000Eq.Y      Khon6.MoonMJ2000Eq.Z      
-3170.159678203636        -5077.284817376523        -7586.846773570636        5210.327065668767         -2607.330859807465        -3889.925442875639        -5219.585249109252        -1983.931341623334        -2967.058307179861        2083.180628326721         5517.593180272583         -8249.150940212654        -4934.13837032934         963.2467559179931         -1433.772313929891        4565.171221934492         397.9422594185744         -598.0847186040337        
-3147.743875343469        -5089.057062215434        -7604.435557816658        5214.76328348089          -2580.460914460971        -3849.757689519975        -5221.696031577361        -2013.680224226788        -3011.52322915275         2058.590112709324         5524.914731918456         -8260.127079473474        -4916.403383852856        929.1145401718968         -1382.757613072914        4593.60290289612          433.5259016568598         -651.3186939003353        
-3125.26661704143         -5100.730094584113        -7621.876060299284        5218.928711276734         -2553.456967982638        -3809.389856206253        -5223.447819828754        -2043.290527307458        -3055.780961476077        2033.964878015511         5532.142827287724         -8270.963581194897        -4898.04813257989         894.8651825805719         -1331.568321361032        4621.233323981753         469.033799786208          -704.4391246756422        
-3102.728576775           -5112.304073887819        -7639.168518629158        5222.819715355989         -2526.318752795225        -3768.82154838604         -5224.845853136096        -2072.762311734201        -3099.831596480362        2009.305418403761         5539.277559720591         -8281.660583156714        -4879.061566446093        860.5005640228919         -1280.207266735262        4648.077238316939         504.4617437487177         -757.4397245698347        
-3080.130422591988        -5123.779157940444        -7656.313168039909        5226.432596167026         -2499.04600754258         -3728.05238091448         -5225.895267432381        -2102.095656622085        -3143.675253724708        1984.612225448072         5546.319021256961         -8292.218221194809        -4859.432385629625        826.0226911267964         -1228.677465562752        4674.149089160375         539.8057643996144         -810.3145672825922        
-3057.472817194939        -5135.155502971902        -7673.310241399449        5229.763586745947         -2471.638477517234        -3687.081978692237        -5226.601097864099        -2131.290658334474        -3187.312078506366        1959.885788182321         5553.267302641209         -8302.636629208486        -4839.149035145878        791.433703181945          -1176.982132983336        4699.463013540197         575.0621208993252         -863.05806772098          
-3034.756418024306        -5146.433263635758        -7690.159969221088        5232.808851112204         -2444.095915109647        -3645.909977339412        -5226.968281275069        -2160.347429534129        -3230.742240443404        1935.126593144319         5560.122493327013         -8312.915939167564        -4818.199699460529        756.7358794374741         -1125.12469383204         4724.032846270769         610.2272887606232         -915.6649641269905        
-3011.981877340528        -5157.612593016645        -7706.862579674678        5235.564482620743         -2416.418080279924        -3604.536023903114        -5227.001658621477        -2189.266098280787        -3273.965932127088        1910.335124419595         5566.884681482159         -8323.056281119629        -4796.572297140199        721.9316468063043         -1073.108794169748        4747.872124292771         645.2979485191754         -968.1303011377458        
-2989.149842304294        -5168.69364263746         -7723.41829859768         5238.026502267632         -2388.604741052841        -3562.959777600321        -5226.705977321137        -2218.046807172999        -3316.983367840061        1885.511863684282         5573.553953993163         -8333.057783196913        -4774.254475563881        687.0235879982647         -1020.938313455234        4770.994091284403         680.2709749974892         -1020.449413732742        
-2966.260955056408        -5179.676562466979        -7739.827349506173        5240.190856949426         -2360.655674038047        -3521.18091059789         -5226.085893538781        -2246.689712531632        -3359.794782337209        1860.657290247793         5580.130396469904         -8342.92057162321         -4751.233605721325        652.0144501060131         -968.6173773942573        4793.411702497455         715.1434271318722         -1072.617912024027        
-2943.315852795262        -5190.561500926997        -7756.089953605799        5242.053417674091         -2332.570664976025        -3479.199108831745        -5225.145974407787        -2275.194983623544        -3402.400429686124        1835.771881094843         5586.6140932501           -8352.64477072077         -4727.496777126915        616.9071536679694         -916.1503715019935        4815.137629776204         749.9125383352512         -1124.631666846937        
-2920.315167854424        -5201.348604899686        -7772.206329802633        5243.609977722226         -2304.349509311578        -3437.014072866863        -5223.890700191609        -2303.562801922759        -3444.800582163763        1810.8561109273           5593.005127403914         -8362.230502916878        -4703.030792882142        581.7048022342206         -863.5419554177497        4836.184266723576         784.5757073674467         -1176.486796110621        
-2897.259527777962        -5212.038019734755        -7788.176694714057        5244.856250756886         -2275.992012796225        -3394.625518800749        -5222.324466385762        -2331.793360407755        -3486.995529206964        1785.910452205339         5599.303580738255         -8371.677888750564        -4677.822164924           546.410692462232          -810.7970780117466        4856.563733979594         819.1304896875517         -1228.17965186917         
-2874.149555395124        -5222.629889256612        -7804.001262679405        5245.787868881482         -2247.497992120829        -3352.033179212012        -5220.451585762203        -2359.886862892483        -3528.98557641379         1760.935375187953         5605.509533801203         -8380.987046879018        -4651.857109499164        511.0283247702755         -757.9209933258971        4876.287884585035         853.5745892632985         -1279.706808076269        
-2850.985868893913        -5233.124355771666        -7819.680245770724        5246.400380643085         -2218.867275580094        -3309.236804157001        -5218.276290357462        -2387.843523390329        -3570.771044593275        1735.931347973878         5611.623065886204         -8390.158094084109        -4625.121542912151        475.5614145775617         -704.9192773917021        4895.368309402897         887.9058508132002         -1331.065048987308        
-2827.769081893319        -5243.521560075169        -7835.213853803376        5246.689248980372         -2190.099703770713        -3266.23616221649         -5215.802733406716        -2415.663565508294        -3612.352268861156        1710.898836540873         5617.644255036401         -8399.191145278615        -4597.601077597181        440.013904161111          -651.7978459703882        4913.816342575185         922.1222524593177         -1382.251358175185        
-2804.499803514802        -5253.821641458402        -7850.602294346521        5246.649849114241         -2161.195130324806        -3223.031041595328        -5213.034991224762        -2443.347221870907        -3653.729597779282        1685.838304785662         5623.573178048624         -8408.086313512438        -4569.281018572452        404.3899751604476         -598.5629732613888        4931.643066995544         956.2218987682136         -1433.262908127144        
-2781.178638452315        -5264.024737715692        -7865.845772733577        5246.277466380096         -2132.153422680451        -3179.621251277757        -5209.977065035433        -2470.894733571447        -3694.903392536609        1660.750214562926         5629.409910477669         -8416.843709978799        -4540.146360340703        368.6940617618675         -545.2213116268977        4948.859319778974         990.203014160099          -1484.097050391938        
-2757.806187041628        -5274.130985151191        -7880.944492072667        5245.567293999251         -2102.974462891492        -3136.006622241359        -5206.632882751524        -2498.306349650084        -3735.874026169549        1635.635025723896         5635.154526640195         -8425.463444020148        -4510.181784307235        332.9308645951969         -491.7799123812438        4965.475697713438         1024.063936666324         -1534.751306247796        
-2734.383045328315        -5284.14051858586         -7895.898653256823        5244.514430788753         -2073.658148478309        -3092.187008732508        -5203.006300705892        -2525.582326596807        -3776.641882820026        1610.493196154886         5640.807099618687         -8433.94562313419         -4479.371656794858        297.1053653761919         -438.2462476949295        4981.502562680223         1057.803112016205         -1585.22335786336         
-2710.909805135336        -5294.053471364314        -7910.708454974316        5243.113878807577         -2044.204393322347        -3048.162289607004        -5199.101105335518        -2552.722927878349        -3817.207357029081        1585.325181815075         5646.36770126535          -8442.290352979602        -4447.70002774318         261.2228423283668         -384.628233663796         4996.950047030638         1091.4190880362           -1635.511039925215        
-2687.387054128747        -5303.869975361566        -7925.374093718652        5241.36054093705          -2014.613128605764        -3003.932369738919        -5194.921014819934        -2579.728423487832        -3857.570853064448        1560.1314367741           5651.836402206012         -8450.497737381884        -4415.150630190561        225.2888864186534         -330.9342545941181        5011.828058909276         1124.910509344045         -1685.612331706667        
-2663.815375883249        -5313.590160989697        -7939.895763798748        5239.249218394922         -1984.88430379983         -2959.497181501516        -5190.469680675073        -2606.599089516152        -3897.732784280524        1534.912413249491         5657.213271843706         -8458.567878338872        -4381.706880645012        189.3094184407091         -277.1731885546324        5026.14628751477          1158.276112322055         -1735.525349554198        
-2640.195349946502        -5323.214157204522        -7954.273657348866        5236.774608179869         -1955.017887703434        -2914.856686324114        -5185.750689304492        -2633.335207743658        -3937.693572508899        1509.668561643164         5662.498378362623         -8466.500876026344        -4347.35188046447         153.2907069795474         -223.3544342457026        5039.914208290575         1191.514720354899         -1785.248339768936        
-2616.527551902342        -5332.742091512337        -7968.507964338467        5233.931300446333         -1925.013869535411        -2870.010876328815        -5180.767563507776        -2659.937065251608        -3977.453647478207        1484.400330578326         5667.691788731463         -8474.296828803403        -4312.068418375973        117.2393872911343         -169.487939235114         5053.141088039614         1224.625239316898         -1834.779671861732        
-2592.812553433527        -5342.174089976266        -7982.598872582064        5230.713775806478         -1894.872260082891        -2824.959776051575        -5175.523763949575        -2686.404954052268        -4017.013446261801        1459.108166935272         5672.793568707246         -8481.955833217886        -4275.838974280225        81.16248112809262         -115.5842296079791        5065.835989957501         1257.606653296069         -1884.117832161734        
-2569.05092238303         -5351.510277222842        -7996.546567748854        5227.116402558633         -1864.59309290917         -2779.703444251907        -5170.022690587968        -2712.739170736546        -4056.373412751855        1433.792515887704         5677.8037828386           -8489.477984011508        -4238.645724497852        45.06741754262475         -61.65444107580697        5078.007778579253         1290.458020541439         -1933.261417759277        
-2545.243222815159        -5360.750776448462        -8010.351233372465        5223.133433839772         -1834.176425623795        -2734.24197581636         -5164.267684065388        -2738.9400161386          -4095.533997158636        1408.453820937837         5682.722494469373         -8496.863374125125        -4200.470548634476        8.962054693663958         -7.710351586196339        5089.6651246369           1323.178469622071         -1982.209130764939        
-2521.390015075332        -5369.895709425677        -8024.013050860347        5218.759004700638         -1803.622341219045        -2688.575503760556        -5158.262027061952        -2765.007795016572        -4134.495655533843        1383.092523951782         5687.549765741889         -8504.112094703669        -4161.295038253069        -27.14529731616494        46.23558452991711         5100.816509824246         1355.767195786029         -2030.959772867791        
-2497.49185584893         -5378.945196509652        -8037.53219950333         5213.98712910153          -1772.930949475296        -2642.704201335262        -5152.008945612761        -2790.942815748596        -4173.258849316728        1357.709065194533         5692.285657600325         -8511.224235101166        -4121.100507564726        -63.2458525535767         100.170200842651          5111.470231466868         1388.223457508604         -2079.512240176511        
-2473.549298220081        -5387.899356644164        -8050.908856484923        5208.811696827994         -1742.102388440398        -2596.628284242222        -5145.511610390269        -2816.745390043099        -4211.824044901994        1332.303883364541         5696.930229793885         -8518.199882885587        -4079.868006364559        -99.33032430123421        154.0795815157617         5121.634407095669         1420.546573219501         -2127.865518328181        
-2449.562891728536        -5396.758307368           -8064.143196890582        5203.226470322814         -1711.136825985654        -2550.348012965711        -5138.77313795255         -2842.415832663421        -4250.191713228356        1306.877415627998         5701.483540880028         -8525.039123843599        -4037.578335461905        -135.3888990288833        207.9490223932662         5131.316978922987         1452.735918199614         -2176.018677850254        
-2425.533182426996        -5405.522164821072        -8077.23539371691         5197.22508143523          -1680.034461443953        -2503.863695226086        -5131.79659195873         -2867.954461165296        -4288.362329386902        1281.43009765289          5705.945648227615         -8531.742041985199        -3994.212064875057        -171.4112092862779        261.7629904773785         5140.525718219986         1484.790921637556         -2223.970869762095        
-2401.460712936532        -5414.191043750354        -8090.185617880707        5190.801028083544         -1648.795527333568        -2457.175688562202        -5124.584984351881        -2893.361595647089        -4326.336372248217        1255.962363642699         5710.316608019901         -8538.308719548339        -3949.749555083166        -207.3863055252878        315.5050818082091         5149.268229595677         1516.711063838273         -2271.721321403136        
-2377.34602250217         -5422.765057515964        -8102.994038227931        5183.947670831229         -1617.420291172981        -2410.284403049707        -5117.141276511422        -2918.637558511895        -4364.114324107359        1230.474646369985         5714.596475257509         -8544.739237003378        -3904.170981651638        -243.3026268686808        369.1579777726583         5157.551955176867         1548.495873574837         -2319.269332475495        
-2353.189647047024        -5431.244318097131        -8115.660821542682        5176.658229374501         -1585.909057391429        -2363.190304162665        -5109.468380375067        -2943.7826742412          -4401.696670346049        1204.967377209687         5718.785303761368         -8551.033673057464        -3857.456363573205        -279.1479708565457        422.7033998883708         5165.384178689914         1580.144925575965         -2366.614271289538        
-2328.992119226546        -5439.628936097957        -8128.186132555857        5168.925778939796         -1554.262169340567        -2315.893915786699        -5101.569159531209        -2968.79726917934         -4439.08389911089         1179.440986171947         5722.883146175707         -8557.192104658796        -3809.58559568983         -314.9094622157281        476.1220631320175         5172.77202944475          1611.657838142215         -2413.755571201502        
-2304.753968480916        -5447.919020753354        -8140.57013395401         5160.743246590719         -1522.480011413136        -2268.395823391736        -5093.446430283191        -2993.681671328377        -4476.276501007349        1153.895901934709         5726.890053970623         -8563.214607000817        -3760.538485589437        -350.573520716076         529.3936279070476         5179.722486221406         1643.034270883538         -2460.692727232963        
-2280.475721088005        -5456.114679934806        -8152.812986387842        5152.103407443268         -1490.563011273916        -2220.696677373591        -5085.102962685749        -3018.43621015278         -4513.274968808284        1128.332551876607         5730.806077444926         -8569.101253526343        -3710.294795394002        -386.1258281974297        582.4966507772915         5186.242381060903         1674.273922572262         -2507.425292862332        
-2256.157900214719        -5464.216020155844        -8164.914848480737        5142.998880787927         -1458.511642210331        -2172.79719657352         -5076.541481554799        -3043.061216393748        -4550.079797176688        1102.7513621088           5734.631265728909         -8574.852115931528        -3658.834288883081        -421.5512948748656        635.4085341276514         5192.33840296109          1705.376529104629         -2553.95287697934         
-2231.80102596822         -5472.223146577977        -8176.875876837235        5133.422126118676         -1426.326425608073        -2124.698171985947        -5067.764667450858        -3067.557021892251        -4586.691482401788        1077.152757507167         5738.365666786762         -8580.467264169798        -3606.136784420698        -456.8340250570327        688.1054749545001         5198.017101478647         1736.341861566005         -2600.275140993792        
-2207.405615446274        -5480.136163015937        -8188.696226051296        5123.365439068177         -1394.007933560002        -2076.400470664754        -5058.775157637603        -3091.92395942079         -4623.110522148039        1051.537161744025         5742.009327419248         -8585.946766455614        -3552.182214175235        -491.9572824434435        740.5624130338547         5203.284890239243         1767.169724393607         -2646.391796090407        
-2182.972182786791        -5487.955171943409        -8200.376048714519        5112.820947249362         -1361.556791615061        -2027.905039839316        -5049.575547015469        -3116.162362523435        -4659.337415216185        1025.904997319856         5745.562293266121         -8591.290689268237        -3496.950690143101        -526.9034552016237        792.7529787687236         5208.148050356598         1797.859953631676         -2692.302600622017        
-2158.501239217469        -5495.680274498358        -8211.915495424299        5101.780606002838         -1328.973681675154        -1979.212911252223        -5040.168389031489        -3140.272565363412        -4695.372661316112        1000.25668559433          5749.024608808628         -8596.49909735535         -3440.422577502846        -561.6540210641106        844.6494410755404         5212.612733763235         1828.412415274564         -2738.007357633949        
-2133.993293103646        -5503.311570488382        -8223.314714791864        5090.236194051744         -1296.259345048777        -1930.325205730929        -5030.556196566322        -3164.254902578221        -4731.216760850657        974.5926468177349         5752.396317371808         -8601.572053736541        -3382.578575837717        -596.1895127304597        896.2226557359099         5216.684966452711         1858.827003692859         -2783.505912512439        
-2109.448849996959        -5510.849158396042        -8234.573853450172        5078.179309063533         -1263.41458566967         -1881.243138006801        -5020.741442798288        -3188.109709142096        -4766.870214710201        948.9133001618902         5755.677461126674         -8606.509619706791        -3323.399808770104        -630.4894839073531        947.442014713728          5220.370651637437         1889.103640138113         -2828.798150750867        
-2084.868412682146        -5518.293135384069        -8245.693056061762        5065.601363121765         -1230.44027349024         -1831.96802179527         -5010.726562045631        -3211.837320234772        -4802.333524077098        923.2190637508174         5758.868081092689         -8611.311854839791        -3262.867922548088        -664.5324763754907        998.2753970181511         5223.675572821696         1919.242271322262         -2873.883995827389        
-2060.252481224074        -5525.643597300572        -8256.672465326526        5052.49357810762          -1197.337348059606        -1782.501275152128        -5000.513950588182        -3235.438071117154        -4837.607190240058        897.5103546912433         5761.968217139773         -8615.978816991192        -3200.965194112796        -698.2959885299206        1048.689121782329         5226.605396792991         1949.242868067784         -2918.763407188351        
-2035.601553013956        -5532.900638684107        -8267.51222198928         5038.846980995964         -1164.10682229622         -1732.844426121388        -4990.105967467476        -3258.912297012721        -4872.691714417437        871.7875891031581         5764.977907990396         -8620.510562301773        -3137.674649147317        -731.7564459060668        1098.647904323661         5229.165676533245         1979.105424024863         -2963.436378331884        
-2010.91612281499         -5540.064352768677        -8278.212464847369        5024.652399066545         -1130.749786467           -1682.999118691296        -4979.50493526744         -3282.260332995327        -4907.587597589561        846.0511821498512         5767.897191221709         -8624.907145200486        -3072.980190572678        -764.889174272219         1148.114816054658         5231.361854051356         2008.829954452027         -3007.902934986472        
-1986.196682807582        -5547.134831488802        -8288.773330758107        5009.900455036317         -1097.267412383779        -1632.967119075882        -4968.713140875567        -3305.482513882016        -4942.295340339173        820.3015480680624         5770.726103267429         -8629.16861840745         -3006.866737894889        -797.668375942827         1197.051249223819         5233.199263139453         2038.416495057347         -3052.163133379625        
-1961.443722633878        -5554.112165484345        -8299.194954646067        4994.581562115229         -1063.66095782991         -1582.75032234058         -4957.732836225012        -3328.579174131708        -4976.815442700114        794.5391001977841         5773.464679419907         -8633.295032936832        -2939.320377733675        -830.067110044125         1245.416887579995         5234.683132054342         2067.865100896393         -3096.217058592039        
-1936.657729441882        -5560.996444105374        -8309.477469510413        4978.685918993142         -1029.93177122972         -1532.350759391324        -4946.566239018633        -3351.550647748722        -5011.148404013409        768.7642510120058         5776.112953831849         -8637.286438099589        -2870.328525761201        -862.057277543121         1293.169684173365         5235.818586126145         2097.17584532476          -3140.064822992746        
-1911.839187929174        -5567.787755416968        -8319.621006432004        4962.203504762496         -996.0812965751393        -1481.770604347548        -4935.215533434588        -3374.397268191096        -5045.294722790873        742.9774121462833         5778.670959518116         -8641.142881506181        -2799.880100152222        -893.6096119307622        1340.265847625284         5236.610650295741         2126.348819001869         -3183.706564751177        
-1886.988580385863        -5574.486186203867        -8329.625694580434        4945.124073785148         -962.1110786230711        -1431.012182321021        -4923.682870815333        -3397.119368283951        -5079.254896585451        717.1789944280754         5781.13872835759          -8644.86440906924         -2727.965706491901        -924.6936765304417        1386.659838318345         5237.064251583593         2155.384128943668         -3227.142446422178        
-1862.106386737374        -5581.091821975162        -8339.491661221051        4927.437150512007         -928.0227683797712        -1380.07797762315         -4911.970370339404        -3419.717280136829        -5113.029421868254        691.3694079059642         5783.516291094711         -8648.451065005982        -2654.57783389726         -955.2778694780136        1432.304376071013         5237.184221490344         2184.281897621637         -3270.372653600381        
-1837.19308458647         -5587.604746968893        -8349.219031721761        4909.132024265651         -893.8181288877095        -1328.970642424931        -4900.080119676655        -3442.191335065581        -5146.618793912072        665.5490618789918         5785.803677341115         -8651.902891840655        -2579.711061884125        -985.3294374894467        1477.150460965146         5236.975298332516         2213.042262105737         -3313.397393640102        
-1812.249149255164        -5594.025044156471        -8358.807929559815        4890.197743997851         -859.4990413321066        -1277.69300589498         -4888.014175627904        -3464.541863518185        -5180.023506680707        639.718364925473          5788.000915577286         -8655.219930406907        -2503.362277250446        -1014.814499591652        1521.147409083249         5236.442129514064         2241.665373249241         -3356.216894437835        
-1787.275053825695        -5600.352795247221        -8368.258476328454        4870.623113034759         -825.0675114852784        -1226.248083842234        -4875.774564748979        -3486.769195004541        -5213.244052724243        613.8777249318082         5790.108033153956         -8658.402219849944        -2425.530899945355        -1043.698082036572        1564.242904979808         5235.589273735473         2270.151394913002         -3398.831403273871        
-1762.27126918151         -5606.588080692774        -8377.570791743477        4850.396683825937         -790.5256765069498        -1174.639088891679        -4863.363283959683        -3508.873658029741        -5246.280923079787        588.0275491214707         5792.125056293444         -8661.449797628768        -2346.219116554537        -1071.944165644876        1606.383072749712         5234.42120314308          2298.500503227639         -3441.241185710242        
-1737.238264047657        -5612.73097969126         -8386.744993649758        4829.506752714282         -755.8758121212304        -1122.869441222181        -4850.782301138213        -3530.855580031086        -5279.134607177402        562.1682440833538         5794.052010091313         -8664.362699518155        -2265.432119656587        -1099.515746826801        1647.512567559068         5232.942305418837         2326.712885891204         -3483.446524542116        
-1712.176505030715        -5618.78157019167         -8395.781198027544        4807.941354747047         -721.1203401899256        -1070.942779898032        -4838.033555701259        -3552.715287318424        -5311.805592751189        536.3002158005838         5795.888918517332         -8667.14095961061         -2183.178350892966        -1126.374913498235        1687.574689460336         5231.156885813631         2354.788741501048         -3525.447718799885        
-1687.086456658202        -5624.739928898081        -8404.679518998775        4785.688258549373         -686.2618367050018        -1018.862974826116        -4825.118959170417        -3574.453105017543        -5344.294365755035        510.4238696785178         5797.635804416961         -8669.784610318282        -2099.469745155948        -1152.482937044988        1726.511521215769         5229.069169124414         2382.728278917872         -3567.245082799564        
-1661.968581417867        -5630.606131273613        -8413.440068833239        4762.734961287351         -651.3030402222066        -966.6341393731127        -4812.040395724936        -3596.069357016851        -5376.601410283096        484.5396105734399         5799.292689512484         -8672.29368237473         -2014.321972839884        -1177.800381379726        1764.264091691264         5226.683301617682         2410.531716660422         -3608.83894523904         
-1636.82333979645         -5636.380251544644        -8422.06295795468         4739.068683747435         -616.246860759944         -914.2606436783099        -4798.79972274194         -3617.564365916856        -5408.7272084945          458.6478428206756         5800.859594404028         -8674.668204836606        -1927.75467663235         -1202.287229979614        1800.772566148153         5224.003352900269         2438.199282329413         -3650.229648337772        
-1611.651190317876        -5642.062362704746        -8430.54829494677         4714.676365565683         -581.096389188664         -861.7471286988875        -4785.398771322914        -3638.938452982489        -5440.672240542292        432.7489702624734         5802.336538570758         -8676.908205085201        -1839.791698862275        -1225.903031582682        1835.97646444499          5221.033317739435         2465.731212059152         -3691.417547018078        
-1586.452589581313        -5647.652536518581        -8438.896186558937        4689.544660641637         -545.8549071357702        -809.0985210268118        -4771.839346808963        -3660.191938098054        -5472.436984506465        406.8433962764684         5803.723540371837         -8679.013708828032        -1750.461294981826        -1248.607064954034        1869.814907760461         5217.777117832855         2493.127749995358         -3732.403008125606        
-1561.227992298896        -5653.1508435258          -8447.106737712282        4663.659932778217         -510.525897434185         -756.3200485173002        -4758.123229283432        -3681.325139724795        -5504.021916330574        380.9315238030977         5805.020617047354         -8680.984740100219        -1659.796328370809        -1270.358522806288        1902.226893957719         5214.23860353115          2520.389147798414         -3773.186409687347        
-1535.977851332631        -5658.557353044889        -8455.1800515051          4637.008251591353         -475.1130551415263        -703.4172567707865        -4744.252174062654        -3702.338374860876        -5535.427509762274        355.013755374006          5806.227784719173         -8682.821321265801        -1567.834441325918        -1291.116714573378        1933.151601131627         5210.421555513225         2547.515664169885         -3813.768140205255        
-1510.70261773176         -5663.872133176803        -8463.116229218664        4609.575388741214         -439.6202991595492        -650.3960265116184        -4730.227912175877        -3723.231959003693        -5566.654236297065        329.090493139578          5807.345058391831         -8684.52347301894         -1474.618196869968        -1310.841287295829        1962.528718218178         5206.329686416197         2574.507564402331         -3854.148597983716        
-1485.402740768797        -5669.095250808605        -8470.915370322546        4581.346814539691         -404.0517844833375        -597.2625919079874        -4716.052150833711        -3744.006206114369        -5597.702565125539        303.1621388965286         5808.372451953241         -8686.091214385146        -1380.1951859041          -1329.492463382747        1990.298800808829         5201.966642421554         2601.365119950089         -3894.328190489105        
-1460.078667976195        -5674.226771617308        -8478.57757248015         4552.307694996707         -368.4119151112682        -544.0235598791041        -4701.72657388571         -3764.661428584397        -5628.572963083701        277.2290941160172         5809.309978175414         -8687.524562722247        -1284.618094260397        -1347.031293485314        2016.403649516375         5197.336004798126         2628.088608020975         -3934.307333740231        
-1434.730845181795        -5679.266760073137        -8486.102931553964        4522.442889375612         -332.7053576469771        -490.6859304364771        -4687.252842268092        -3785.197937204386        -5659.26589460636         251.2917599707725         5810.157648715132         -8688.823533721414        -1187.944724408968        -1363.419922153145        2040.7867074018           5192.441291403957         2654.678311187425         -3974.086451727751        
-1409.359716544801        -5684.215279443102        -8493.491541610783        4491.736948333099         -296.9370556254289        -437.2571181071689        -4672.632594440249        -3805.616041134606        -5689.781821683398        225.3505373631488         5810.915474114416         -8689.988141407972        -1090.237966961751        -1378.621863373497        2063.393472117299         5187.285958147142         2681.134517015977         -4013.665975861382        
-1383.965724590642        -5689.072391794558        -8500.743494926806        4460.174112729786         -261.1122445958608        -383.7449744875485        -4657.867446812277        -3825.916047877457        -5720.12120381878         199.405826952192          5811.583463801158         -8691.018398142216        -991.5657177054673        -1392.602282525972        2084.171917578016         5181.873400408251         2707.457517714793         -4053.046344443574        
-1358.549310246075        -5693.838157998252        -8507.858881992681        4427.738313205075         -225.2364679940511        -330.1578119763872        -4642.958994162327        -3846.098263251712        -5750.284497992252        173.4580291814636         5812.161626089568         -8691.914314620124        -892.0007367024664        -1405.328280752787        2103.072919180791         5176.206954424095         2733.647609797743         -4092.228002168311        
-1333.110912873875        -5698.512637731939        -8514.837791518439        4394.413170621323         -189.3155938366544        -276.5044287360943        -4627.908810044522        -3866.162991368445        -5780.272158623426        147.5075443062233         5812.649968180456         -8692.675899873881        -791.6204470281373        -1416.769177271082        2120.050675884311         5170.289898634888         2759.705093764642         -4131.211399643813        
-1307.650970306946        -5703.095889483317        -8521.680310438256        4360.181997491338         -153.355832270463         -222.7941349304601        -4612.718447188032        -3886.11053460851         -5810.084637538443        121.5547724211938         5813.048496161762         -8693.303161272459        -690.506671948533         -1426.896784777724        2135.063121900341         5164.125454995432         2785.630273796705         -4169.996992938148        
-1282.169918882719        -5707.587970553344        -8528.386523915295        4325.027800516051         -117.3637540077325        -169.0367802861729        -4597.389437886828        -3905.94119360164         -5839.722383938817        95.6001134874532          5813.357215008669         -8693.796104522029        -588.7453107597539        -1435.685672845226        2148.072320370513         5157.716790251492         2811.423457466561         -4208.585243146401        
-1256.668193476507        -5711.988937059388        -8534.956515346232        4288.933284372673         -81.34630967854173        -115.242783023612         -4581.923294381006        -3925.655267206981        -5869.185844372434        69.64396736019989         5813.576128583896         -8694.154733666233        -486.4259550567367        -1443.113414116524        2159.044831260922         5151.067017182533         2837.084955462138         -4246.976615978652        
-1231.146227535384        -5716.298843938013        -8541.3903663659          4251.880856905424         -45.31085012896801        -61.42316020018188        -4566.321509229543        -3945.253052494867        -5898.475462706803        43.68673381605186         5813.705239637813         -8694.379051086522        -383.6414488037699        -1449.160808189714        2167.952045829705         5144.179195811506         2862.615081323602         -4285.171581367613        
-1205.604453111242        -5720.517744948185        -8547.688156851698        4213.852635886986         -9.265147692087339        -7.589559505766374        -4550.585555675032        -3964.734844730352        -5927.591680104073        17.72881258005509         5813.744549808558         -8694.469057502196        -280.4873971678899        -1453.812078352494        2174.770480417967         5137.056334582681         2888.014151193143         -4323.170613095048        
-1180.043300893623        -5724.645692674065        -8553.849964927897        4174.830457535631         26.78258154491778         46.24570745439269         -4534.71688799985         -3984.100937357463        -5956.534934998126        -8.22939664660953         5813.694059622154         -8694.424751970539        -177.0616305656149        -1457.055036766891        2179.482022972414         5129.701391508861         2913.282483576331         -4360.974188436012        
-1154.463200242724        -5728.682738527918        -8559.875866969989        4134.795886987878         62.82365445725736         100.0696303598379         -4518.716941875115        -4003.351621985144        -5985.305663073465        -34.18749415950151        5813.553768492333         -8694.246131886772        -73.46363171044504        -1458.881214300112        2182.074126598207         5122.117275288387         2938.420399115275         -4398.582787820284        
-1128.864579221816        -5732.628932752763        -8565.765937608827        4093.730230947025         98.84889656765154         153.8684638356499         -4502.587134701549        -4022.487188374042        -6013.90429724571         -60.14508022350492        5813.323674720508         -8693.933192983925        30.20606541918823         -1459.285951922939        2182.53994552893          5114.306846392807         2963.428220372443         -4435.996894509837        
-1103.247864629317        -5736.484324425226        -8571.520249734647        4051.61455274577          134.8486166908697         207.6276895603223         -4486.328865943477        -4041.507924424659        -6042.331267643924        -86.10175504576182        5813.003775495745         -8693.485929332586        133.8464948675246         -1458.268451430165        2180.878410155172         5106.272918126953         2988.306271624897         -4473.216994292001        
-1077.613482030923        -5740.248961458099        -8577.138874501165        4008.429690083023         170.8125805352756         261.3319768179063         -4469.943517454842        -4060.41411616627         -6070.58700159438         -112.0571187479072        5812.59406689438          -8692.904333340673        237.3568857784267         -1455.831784161215        2177.094239146521         5098.0182576605           3013.054878668365         -4510.243575187225        
