Khon1.MoonMJ2000Eq.X      Khon1.MoonMJ2000Eq.Y      Khon1.MoonMJ2000Eq.Z      Khon2.MoonMJ2000Eq.X      Khon2.MoonMJ2000Eq.Y      Khon2.MoonMJ2000Eq.Z      Khon3.MoonMJ2000Eq.X      Khon3.MoonMJ2000Eq.Y      Khon3.MoonMJ2000Eq.Z      Khon4.MoonMJ2000Eq.X      Khon4.MoonMJ2000Eq.Y      Khon4.MoonMJ2000Eq.Z      
-6537.609341005213        -7806.376702696434        -5466.97497677998         -6547.912158022518        169.256585025345          -9529.449565011906        -3884.68750473886         -23.48276471628924        -17.04225678468356        -3886.841466254904        2.498830712022027         -25.18104752921499        
-6536.412814462907        -7837.631313512829        -5488.86174907074         -6546.780314818723        169.942910829006          -9567.626480847626        -3938.159119876917        -78.86207944189664        -55.83400687636458        -3940.377661715553        3.751689024938969         -92.71328073974291        
-6535.142070126545        -7868.796825087571        -5510.686124766071        -6545.574386415014        170.6273982081038         -9605.69479295866         -3990.493613376631        -134.2186237514834        -94.60963889183768        -3992.777936383616        5.003570491215214         -160.218841415568         
-6533.797707943304        -7899.873589848139        -5532.448350660386        -6544.294972948905        171.3100544451154         -9643.654930922727        -4041.72243191133         -189.5379697242752        -133.35905327613          -4044.07366838312         6.254171421867795         -227.6801200697519        
-6532.380320640281        -7930.861957359273        -5554.148671543036        -6542.942667338648        171.9908867602353         -9681.507320826699        -4091.87600159127         -244.8068728436192        -172.0729791278864        -4094.295219027146        7.50321385692223          -295.080949451105         
-6530.890493842366        -7961.762274352717        -5575.787330219042        -6541.518055400753        172.669902311929          -9719.252385302709        -4140.983748070779        -300.0131796119967        -210.7429094950639        -4143.471952740394        8.75044352421537          -362.4064920626406        
-6529.328806187084        -7992.574884756439        -5597.364567529687        -6540.021715965006        173.3471081976313         -9756.890543563946        -4189.074119183235        -355.1457424281689        -249.3610417581513        -4191.632259512844        9.99562796097598          -429.6431365128083        
-6527.695829437696        -8023.300129723735        -5618.880622372832        -6538.454220987333        174.0225114543864         -9794.422211439989        -4236.17460949294         -410.1943411865504        -287.920222722707         -4238.80357927538         11.23855478549376         -496.7784020447289        
-6525.992128593731        -8053.93834766181         -5640.335731722909        -6536.816135660571        174.6961190594302         -9831.847801411714        -4282.311786252132        -465.1496110896114        -326.4138980638963        -4285.012427686481        12.47903010767186         -563.8008506234619        
-6524.218261999195        -8084.489874260093        -5661.73013065086         -6535.108018522558        175.3679379308596         -9869.1677226459          -4327.511316332791        -520.0029761930928        -364.8360657871672        -4330.284422900353        13.7168770673743          -630.7000059991551        
-6522.374781449151        -8114.955042518355        -5683.064052343689        -6533.330421562307        176.0379749282729         -9906.382381029398        -4371.797993776388        -574.7465882360411        -403.1812333904963        -4374.644312959106        14.9519344905857          -697.466279200642         
-6520.46223229327         -8145.33418277427         -5704.337728123937        -6531.483890324133        176.7062368532934         -9943.492179202818        -4415.195767664118        -629.373270337237         -441.4443784353352        -4418.116003513103        16.18405565372086         -764.0908999512903        
-6518.481153538451        -8175.627622730855        -5725.551387468775        -6529.568964009697        177.3727304501808         -9980.497516593998        -4457.727770063502        -683.8764651694219        -479.6209122539731        -4460.722585624317        17.41310714770225         -830.5658535347175        
-6516.432077948237        -8205.835687483544        -5746.705258029047        -6527.58617557789         178.037462406588          -10017.39878945098        -4499.416343850549        -738.2501872515713        -517.7066465410317        -4502.486363452743        18.63896783321979         -896.883822672622         
-6514.31553214119         -8235.958699546929        -5767.799565647918        -6525.536051842675        178.7004393538518         -10054.19639087458        -4540.283070245699        -792.4889790258021        -555.6977625960571        -4543.428881662898        19.86152788015897         -963.0381340099266        
-6512.13203668705         -8265.996978881187        -5788.834534379479        -6523.419113569544        179.3616678678372         -10090.89071085077        -4580.348795932601        -846.5878704123897        -593.5907830016513        -4583.57095242053         21.08068788397941         -1029.02270883364         
-6509.882106200734        -8295.950842918159        -5809.810386507001        -6521.2358755694          180.0211544694321         -10127.48213628236        -4619.633659655927        -900.542341559194         -631.382545539178         -4622.932681874547        22.29635805278667         -1094.832017681081        
-6507.566249434778        -8325.820606587338        -5830.727342561062        -6518.98684679094         180.6789056250127         -10163.97105102066        -4658.157118217961        -954.3482885253034        -669.0701791593747        -4661.533496044285        23.50845745939296         -1160.461038520632        
-6505.184969370079        -8355.606582341279        -5851.585621337435        -6516.67253041151         181.3349277471425         -10200.35783589656        -4695.9379718118          -1008.00199165949         -706.6510818402021        -4699.392166049452        24.71691335269134         -1225.905218213738        
-6502.73876330466         -8385.309080180858        -5872.385439914753        -6514.293423925585        181.9892271950375         -10236.64286875131        -4732.994388646155        -1061.500086453452        -744.1229001777829        -4736.526832637435        25.92166052389075         -1291.160436990467        
-6500.228122940927        -8414.928407680214        -5893.127013671954        -6511.850019232079        182.6418102751777         -10272.82652446692        -4769.343928828952        -1114.839536667685        -781.4835105692619        -4772.95502997475         27.12264072269318         -1356.222975693061        
-6497.653534470825        -8444.464870011434        -5913.810556305631        -6509.342802719737        183.2926832417725         -10308.90917499624        -4805.003567489039        -1168.017609545495        -818.7310018575081        -4808.693708682724        28.31980211933842         -1421.089485562159        
-6495.01547866012         -8473.918769968936        -5934.43627984701         -6506.772255351068        183.9418522973137         -10344.89118939269        -4839.989717124379        -1221.031852944696        -855.8636593191331        -4843.759258103557        29.51309880922781         -1485.756960359067        
-6492.314430930361        -8503.290407993394        -5955.004394678879        -6504.138852744421        184.5893235932162         -10380.77293383963        -4874.318249172182        -1273.880074231623        -892.8799498865119        -4878.16752779379         30.70249035573215         -1550.222710634509        
-6489.550861439551        -8532.580082195753        -5975.51510955226         -6501.4430652546          185.2351032301667         -10416.55477167931        -4908.00451480312         -1326.560320794815        -929.7785085041251        -4911.93384824635         31.88794136903016         -1614.484339970426        
-6486.725235161663        -8561.788088380621        -5995.968631602809        -6498.685358052317        185.879197258706          -10452.23706344166        -4941.063364946982        -1379.070862047753        -966.558125527401         -4945.073050847743        33.06942111731041         -1678.539723035661        
-6483.838011963817        -8590.91472006953         -6016.365166367177        -6495.866191201552        186.5216116798401         -10487.82016687254        -4973.509169560333        -1431.41017280065         -1003.217735080558        -4977.59948708216         34.24690316815395         -1742.386985309626        
-6480.889646682888        -8619.960268523893        -6036.704917799099        -6492.986019735865        187.1623524453607         -10523.3044369618         -5005.355836151168        -1483.576917891769        -1039.756404296262        -5009.527046995587        35.42036505733267         -1806.024484340538        
-6477.880589200242        -8648.925022767769        -6056.98808828523         -6490.045293733128        187.801425458485          -10558.69022597096        -5036.61682757712         -1535.569937977561        -1076.173323366791        -5040.869176937325        36.58978798301541         -1869.450792415664        
-6474.811284514959        -8677.809269610152        -6077.214878660932        -6487.044458389049        188.4388365742634         -10593.97788346057        -5067.305179136281        -1587.388236389612        -1112.467796342229        -5071.638896597142        37.75515652337344         -1932.66468053135         
-6471.682172816189        -8706.613293667353        -6097.385488225744        -6483.983954089053        189.0745916001324         -10629.16775631721        -5097.433514970005        -1639.030966973893        -1148.639232616479        -5101.848815358651        38.91645837540273         -1995.665103560168        
-6468.493689553579        -8735.337377384742        -6117.500114758761        -6480.864216479065        189.7086962963222         -10664.26018878026        -5127.014063800627        -1690.497422834655        -1184.687139046728        -5131.511147989018        40.07368411368225         -2058.451186520542        
-6465.246265506954        -8763.981801058428        -6137.558954533801        -6477.685676535009        190.3411563764384         -10699.25552246826        -5156.058674024127        -1741.787025912257        -1220.611112656959        -5160.6377296875          41.22682696726406         -2121.022211862743        
-6461.940326854237        -8792.546842856682        -6157.562202334404        -6474.448760630621        190.9719775077829         -10734.15409640502        -5184.578828181664        -1792.899317329691        -1256.41083387949         -5189.240030515182        42.37588261309429         -2183.377607691611        
-6458.57629523857         -8821.032778841065        -6177.510051468576        -6471.153890604794        191.6011653119349         -10768.95624704544        -5212.585656831216        -1843.833948447776        -1292.08606029299         -5217.329169227276        43.52084898512112         -2245.516936853368        
-6455.154587833909        -8849.439882987383        -6197.402693783501        -6467.801483826828        192.2287253651593         -10803.6623083009         -5240.089951842732        -1894.590672574792        -1327.636620818463        -5244.915926530899        44.6617260974308          -2307.439886819717        
-6451.675617409579        -8877.768427206232        -6217.240319679986        -6464.39195326122         192.854663198872          -10838.27261156453        -5267.102179138397        -1945.169337279251        -1363.062410337865        -5272.010757790937        45.79851588053862         -2369.146260307753        
-6448.139792393427        -8906.018681363406        -6237.023118126715        -6460.925707530871        193.4789843000472         -10872.78748573606        -5293.632490900171        -1995.569877260627        -1398.363384703           -5298.623805204465        46.93122202978702         -2430.635966579517        
-6444.547516934399        -8934.190913300175        -6256.751276674404        -6457.403150979255        194.1016941117414         -10907.20725724637        -5319.690737266501        -2045.792307734548        -1433.539556105039        -5324.764909466379        48.05984986489057         -2491.909013369252        
-6440.899190963188        -8962.285388853139        -6276.424981469769        -6453.824683731364        194.7227980334719         -10941.53225008187        -5345.286477538117        -2095.836718294275        -1468.590988777141        -5350.443620946433        49.18440619957983         -2552.965499390848        
-6437.195210252656        -8990.30237187384         -6296.044417269324        -6450.190701754123        195.3423014216241         -10975.76278580846        -5370.428990914777        -2145.703267211618        -1503.517795005173        -5375.669210398162        50.30489922119887         -2613.805607381801        
-6433.435966476332        -9018.242124248383        -6315.60976745293         -6446.501596914779        195.9602095899463         -11009.89918359528        -5395.127286781906        -2195.392176145368        -1538.320131423214        -5400.450679219968        51.42133837865549         -2674.429597643233        
-6429.621847266739        -9046.104905916553        -6335.121214037383        -6442.7577570391          196.5765278099279         -11043.94176023813        -5419.39011456666         -2244.903725225566        -1572.998195572814        -5424.796769286564        52.53373427860788         -2734.837802039139        
-6425.753236271907        -9073.890974890819        -6354.578937689657        -6438.959565968078        197.1912613111781         -11077.89083018269        -5443.225973181776        -2294.238248486916        -1607.552222706174        -5448.715972370002        53.64209858939284         -2795.030618420569        
-6421.830513211433        -9101.60058727517         -6373.983117740077        -6435.107403613976        197.8044152819493         -11111.74670554741        -5466.643120075634        -2343.396129624511        -1641.982482815292        -5472.216539167915        54.74644395156065         -2855.008505443519        
-6417.854053931369        -9129.233997283649        -6393.333932195281        -6431.201646014815        198.4159948693996         -11145.50969614612        -5489.649579905381        -2392.377798048634        -1676.28927787047         -5495.306487956201        55.84678389513283         -2914.771977751428        
-6413.824230457889        -9156.79145725866         -6412.631557751141        -6427.242665388796        199.0260051801451         -11179.18010951045        -5512.25315284956         -2441.183725216863        -1710.472939252824        -5517.993612882681        56.94313276256435         -2974.3216014957          
-6409.741411050665        -9184.273217689188        -6431.876169805415        -6423.230830186687        199.6344512804935         -11212.75825091185        -5534.46142257686         -2489.814421222749        -1744.533825366583        -5540.285491917108        58.0355056374392          -3033.657990169566        
-6405.605960254732        -9211.679527228582        -6451.067942470254        -6419.166505144502        200.2413381970255         -11246.24442338353        -5556.281763885345        -2538.270431623125        -1778.472319418375        -5562.189494473743        59.1239182780846          -3092.781800732642        
-6401.418238951592        -9239.010632712365        -6470.207048584707        -6415.050051334081        200.8466709167697         -11279.63892774195        -5577.721350027772        -2586.552334486245        -1812.288827351105        -5583.712788720033        60.20838705610367         -3151.69373000531         
-6397.178604409622        -9266.266779175639        -6489.293659726871        -6410.881826213794        201.4504543877265         -11312.94206260827        -5598.787159736152        -2634.660737645288        -1845.983775921675        -5604.86234858603         61.28892889915733         -3210.394511313309        
-6392.887410333438        -9293.448209870432        -6508.327946226054        -6406.662183677661        202.0526935193047         -11346.15412442936        -5619.485983959225        -2682.596276142285        -1879.557610912001        -5625.644960487552        62.36556123787886         -3268.884911364963        
-6388.545006912434        -9320.555166282807        -6527.310077174756        -6402.391474104195        202.6533931824379         -11379.27540749863        -5639.824432326423        -2730.359609849285        -1913.010795464026        -5646.067229776003        63.43830195663031         -3327.165727344356        
-6384.15174086875         -9347.587888149719        -6546.240220440421        -6398.070044403838        203.2525582102826         -11412.30620397664        -5659.808939349023        -2777.951421253791        -1946.343808529811        -5666.135586927237        64.50716934751836         -3385.237784205194        
-6379.707955503894        -9374.546613475657        -6565.118542677243        -6393.698238066048        203.850193398277          -11445.2468039115         -5679.44577037188         -2825.372413397185        -1979.557143428727        -5685.856293480378        65.57218206804828         -3443.101932151287        
-6375.213990745135        -9401.431578549178        -6583.945209337631        -6389.276395205408        204.446303504752          -11478.09749525893        -5698.741027285461        -2872.623307955248        -2012.651306504151        -5705.235447738902        66.63335910148453         -3500.759044290535        
-6370.670183190668        -9428.243017959292        -6602.720384683664        -6384.804852607136        205.0408932511345         -11510.85856390216        -5717.700654009823        -2919.704843451094        -2045.626815872733        -5724.278990243387        67.69071972015081         -3558.210014450306        
-6366.076866154443        -9454.981164611381        -6621.444231798348        -6380.283943771268        205.6339673223556         -11543.53029367157        -5736.330441760423        -2966.61777359093         -2078.484200259802        -5742.992709026847        68.74428345140768         -3615.455755143033        
-6361.434369709867        -9481.646249743353        -6640.11691259683         -6375.713998956955        206.22553036717           -11576.11296636415        -5754.636034104973        -3013.362865714589        -2111.223997915018        -5761.382244662032        69.79407004584209         -3672.497195671604        
-6356.743020732887        -9508.238502941211        -6658.738587837332        -6371.095345225302        206.8155869985058         -11608.60686176262        -5772.622931821446        -3059.940899352485        -2143.846755602557        -5779.453095110075        70.84009944798891         -3729.335280364947        
-6352.003142944595        -9534.758152154624        -6677.309417132157        -6366.428306481917        207.4041417938715         -11641.01225765448        -5790.296497565228        -3106.352664882143        -2176.353027660953        -5797.210620378901        71.88239176894422         -3785.970966934896        
-6347.215056952788        -9561.205423712439        -6695.829558958372        -6361.71320351836         207.9911992955895         -11673.32942985074        -5807.661960354599        -3152.598962277028        -2208.74337512764         -5814.660047000274        72.92096726107411         -3842.405224946007        
-6342.379080292827        -9587.580542337673        -6714.29917066847         -6356.950354053464        208.5767640112026         -11705.5586522044         -5824.724419881415        -3198.680599941727        -2241.018364923904        -5831.806472332799        73.95584629438235         -3898.639034390711        
-6337.495527468331        -9613.883731162729        -6732.718408500921        -6352.140072773502        209.160840413766          -11737.70019662887        -5841.488850656431        -3244.59839362753         -2273.178569096068        -5848.654868699494        74.98704933476984         -3954.673384362541        
-6332.564709990693        -9640.115211744123        -6751.087427590552        -6347.282671371824        209.7434329421376         -11769.75433311595        -5857.960105994309        -3290.353165423032        -2305.224564109201        -5865.210087365936        76.01459692369099         -4010.509271821051        
-6327.586936417967        -9666.275204077217        -6769.406381978828        -6342.37845858786         210.3245460014441         -11801.72132975387        -5874.142921847175        -3335.945742814423        -2337.156930189696        -5881.476862367068        77.03850965941092         -4066.147700441899        
-6322.562512393342        -9692.363926610647        -6787.675424624031        -6337.427740245592        210.9041839632264         -11833.60145274486        -5890.041920492193        -3381.376957811241        -2368.97625071356         -5897.45981418842         78.05880817954312         -4121.589679546858        
-6317.491740683152        -9718.381596260762        -6805.894707411251        -6332.43081929133         211.4823511657887         -11865.3949664227         -5905.661614080018        -3426.647646132886        -2400.683111637307        -5913.163453308342        79.07551314495504         -4176.836223107908        
-6312.374921213544        -9744.328428425768        -6824.064381162374        -6327.387995830679        212.0590519146353         -11897.10213327           -5921.006408049783        -3471.758646451985        -2432.278100968542        -5928.592183607398        80.0886452246923          -4231.888348820881        
-6307.212351107562        -9770.204636999668        -6842.184595645886        -6322.299567165319        212.6342904825869         -11928.72321393527        -5936.080604416318        -3516.710799690685        -2463.761808273804        -5943.750305650174        81.0982250822999          -4286.747077243839        
-6302.004324720707        -9796.010434386233        -6860.255499586521        -6317.16582782875         213.2080711102753         -11960.25846724983        -5950.888404935598        -3561.504948366608        -2495.134824220891        -5958.642019845603        82.10427336281282         -4341.413430996006        
-6296.751133676444        -9821.746031512565        -6878.277240674928        -6311.987069621799        213.780398006289          -11991.70815024452        -5965.43391415308         -3606.141935984982        -2526.397740153741        -5973.271429490123        83.10681068099802         -4395.88843401309         
-6291.453066901129        -9847.411637842772        -6896.249965577095        -6306.763581647363        214.3512753475225         -12023.07251816613        -5979.721142339811        -3650.622606474091        -2557.551147697435        -5987.642543699301        84.10585761046968         -4450.173110855583        
-6286.110410658293        -9873.007461391157        -6914.173819943753        -6301.495650344819        214.9207072794961         -12054.35182449383        -5993.754008321557        -3694.947803660791        -2588.595638391489        -6001.759280232654        85.10143467335729         -4504.268486066227        
-6280.723448581994        -9898.533708735689        -6932.048948419586        -6296.18355952343         215.4886979166477         -12085.5463209552         -6007.536342205072        -3739.118370784301        -2619.531803349615        -6015.625468215556        86.09356233119615         -4558.175583573713        
-6275.292461710633        -9923.990585030842        -6949.875494652486        -6290.827590395929        216.0552513425064         -12116.65625754226        -6021.071888005885        -3783.135150044574        -2650.360232944018        -6029.244850762887        87.08226097610896         -4611.895426139381        
-6269.817728519032        -9949.378294020687        -6967.653601302518        -6285.428021610831        216.62037161013           -12147.68188252716        -6034.364306181727        -3826.998982184334        -2681.081516512975        -6042.6210875088          88.06755092312233         -4665.429034844303        
-6264.299524950911        -9974.697038051614        -6985.383410050912        -6279.985129284731        217.1840627423371         -12178.62344247784        -6047.417176075338        -3870.710706101352        -2711.696242089733        -6055.757757046144        89.04945240257075         -4718.77742861399         
-6258.738124450436        -9999.947018084902        -7003.065061608897        -6274.499187034031        217.7463287319115         -12209.48118227336        -6060.233998270822        -3914.271158489923        -2742.204996151821        -6068.658359278925        90.02798555372283         -4771.94162377833         
-6253.13379799336         -10025.12843370932        -7020.698695726489        -6268.970466005849        218.3071735419217         -12240.25534511919        -6072.818196866778        -3957.681173509074        -2772.608363389067        -6081.326317692408        91.00317041834933         -4824.922633664464        
-6247.486814117874        -10050.24148315346        -7038.284451201078        -6263.399234908866        218.8666011060122         -12270.9461725623         -6085.17312166933         -4000.941582476109        -2802.906926489275        -6093.764981543005        91.97502693528077         -4877.721468220581        
-6241.797438954411        -10075.28636329784        -7055.822465886042        -6257.785760043422        219.4246153286949         -12301.55390450594        -6097.302050309081        -4044.053213583713        -2833.101265940481        -6105.977627972141        92.94357493513962         -4930.3391336684          
-6236.065936255793        -10100.2632696871         -7073.312876699143        -6252.130305331433        219.9812200854649         -12332.07877922447        -6109.208190284146        -4087.016891639039        -2863.191959848555        -6117.967464046844        93.90883413577103         -4982.776632182751        
-6230.292567426164        -10125.17239654192        -7090.755819630955        -6246.433132345264        220.5364192232955         -12362.52103337785        -6120.894680933445        -4129.833437823487        -2893.179583769306        -6129.737628729607        94.87082413787721         -5035.034961596306        
-6224.477591550094        -10150.01393677076        -7108.151429753067        -6240.694500336831        221.0902165606385         -12392.88090202613        -6132.364595341263        -4172.503669471829        -2923.064710554027        -6141.291194781137        95.82956442105933         -5087.115115127992        
-6218.62126542069         -10174.78808198153        -7125.499841226308        -6234.914666265948        221.6426158879185         -12423.15861864353        -6143.620942177833        -4215.028399869276        -2952.847910207813        -6152.63117059815         96.7850743404997          -5139.018081133443        
-6212.723843567655        -10199.49502249321        -7142.801187308782        -6229.093884828209        222.1936209676205         -12453.35441513265        -6154.66666747717         -4257.408438065584        -2982.529749759502        -6163.760501988814        97.73737312364392         -5190.744842876171        
-6206.785578284878        -10224.13494734722        -7160.055600363907        -6223.232408482407        222.7432355345518         -12483.46852183829        -6165.504656354722        -4299.64458870489         -3012.110793142871        -6174.682073888252        98.68647986729047         -5242.29637831806         
-6200.806719657325        -10248.7080443186         -7177.263211868281        -6217.33048747771         223.2914632962493         -12513.50116756132        -6176.137734667805        -4341.737651870324        -3041.59160108809         -6185.398712016991        99.63241353520425         -5293.673659927998        
-6194.787515587988        -10273.21449992739        -7194.424152419495        -6211.3883698805          223.8383079329506         -12543.45257957213        -6186.568670620502        -4383.688422942505        -3070.972731022848        -6195.913184483594        100.57519295573           -5344.877654507392        
-6188.728211823851        -10297.65449944942        -7211.538551743899        -6205.406301600276        224.3837730981177         -12573.3229836242         -6196.800176315708        -4425.497692471108        -3100.254736982621        -6206.228203334962        101.5148368196969         -5395.909323031592        
-6182.629051982192        -10322.02822692736        -7228.606538704189        -6199.384526415844        224.9278624184954         -12603.1126039674         -6206.834909255558        -4467.166246058245        -3129.438169529312        -6216.346426054894        102.4513636787888         -5446.769620506122        
-6176.49027757562         -10346.33586518152        -7245.628241307           -6193.323286000814        225.4705794943438         -12632.82166336107        -6216.675473793002        -4508.694864253426        -3158.523575677929        -6226.270457013801        103.3847919438558         -5497.459495836796        
-6170.312128037447        -10370.57759582039        -7262.603786710373        -6187.222819948336        226.0119278998463         -12662.45038308713        -6226.324422536243        -4550.084322459123        -3187.511498830587        -6236.002848871634        104.3151398836926         -5547.979891712777        
-6164.094840746548        -10394.75359925136        -7279.533301231131        -6181.083365796425        226.5519111830799         -12691.99898296283        -6235.784257707302        -4591.335390846099        -3216.402478717515        -6245.546103934757        105.2424256237573         -5598.331744501891        
-6157.838651051454        -10418.86405469096        -7296.416910352185        -6174.905159051879        227.0905328664812         -12721.46768135358        -6245.057432457281        -4632.448834278097        -3245.197051344512        -6254.902675469522        106.1666671452404         -5648.515984157159        
-6151.543792294455        -10442.90914017538        -7313.254738729796        -6168.688433214265        227.6277964469045         -12750.85669518547        -6254.146352139069        -4673.425412245269        -3273.895748946466        -6264.074968973931        107.0878822843952         -5698.533534134025        
-6145.210495835403        -10466.8890325705         -7330.046910200661        -6162.433419800014        228.1637053959712         -12780.16623995775        -6263.05337554001         -4714.265878805571        -3302.499099946595        -6273.065343408496        108.0060887316358         -5748.385311317543        
-6138.838991074881        -10490.80390758207        -7346.793547789042        -6156.140348365298        228.698263160215          -12809.39652975509        -6271.780816074985        -4754.97098253388         -3331.00762892091         -6281.876112388331        108.9213040313043         -5798.072225958793        
-6132.429505477194        -10514.6539397657         -7363.494773713712        -6149.809446529078        229.2314731612569         -12838.54777725981        -6280.330942942586        -4795.541466477996        -3359.421856567744        -6290.509545337758        109.8335455811757         -5847.595181619981        
-6125.982264593011        -10538.43930253669        -7380.150709394875        -6143.440939995926        229.7633387961541         -12867.6201937639         -6288.705982244574        -4835.978068121505        -3387.742299681704        -6298.967868608655        110.7428306322254         -5896.955075127698        
-6119.497492081719        -10562.16016817983        -7396.761475461055        -6137.03505257814         230.2938634374877         -12896.61398918089        -6296.908118070744        -4876.281519352633        -3415.969471132223        -6307.253266564338        111.6491762885707         -5946.152796533672        
-6112.97540973319         -10585.81670785899        -7413.327191755787        -6130.592006217688        230.8230504336825         -12925.52937205764        -6304.939493550162        -4916.452546438901        -3444.103879845919        -6315.367882629333        112.5525995074713         -5995.18922908268         
-6106.416237489844        -10609.40909162679        -7429.847977344354        -6124.112021007983        231.3509031090653         -12954.36654958608        -6312.802211869974        -4956.491870007245        -3472.146030792777        -6323.313820307609        113.4531170993578         -6044.06524918697         
-6099.820193467487        -10632.9374884339         -7446.323950520382        -6117.595315215236        231.8774247642432         -12983.12572761456        -6320.498337263241        -4996.400205029058        -3500.096424975913        -6331.093144168844        114.3507457281521         -6092.781726406945        
-6093.187493976788        -10656.40206613849        -7462.755228812399        -6111.042105299362        232.4026186762203         -13011.80711065941        -6328.029895966349        -5036.178260810033        -3527.955559424576        -6338.707880805363        115.2455019113549         -6141.339523437491        
-6086.518353543826        -10679.80299151543        -7479.141928990284        -6104.452605934755        232.9264880985429         -13040.41090191613        -6335.398877147876        -5075.826740984194        -3555.72392719012         -6346.160019759729        116.1374020206858         -6189.739496099777        
-6079.812984930351        -10703.14043026548        -7495.484167071729        -6097.827030030778        233.4490362616198         -13068.93730327052        -6342.607233809074        -5115.346343512181        -3583.402017344953        -6353.451514424582        117.0264622822287         -6237.982493337928        
-6073.071599154326        -10726.41454702429        -7511.782058328507        -6091.165588751843        233.9702663728676         -13097.38651530979        -6349.656883657677        -5154.737760683231        -3610.990314984039        -6360.584282915457        117.9126987772179         -6286.069357220404        
-6066.294405509427        -10749.62550537128        -7528.035717292762        -6084.468491537264        234.4901816168567         -13125.75873733338        -6356.549709955638        -5194.001679120614        -3638.48930122891         -6367.560208917654        118.7961274423578         -6334.000922945765        
-6059.481611584779        -10772.77346783868        -7544.245257763207        -6077.735946120927        235.0087851556018         -13154.05416736385        -6363.287562341662        -5233.138779790548        -3665.899453234           -6374.38114250818         119.6767640706676         -6381.778018852361        
-6052.633423284278        -10795.85859592009        -7560.410792811308        -6070.968158550444        235.5260801286495         -13182.27300215745        -6369.872257629468        -5272.149738013948        -3693.221244194938        -6381.048900953145        120.5546243120625         -6429.401466431838        
-6045.750044845568        -10818.88105007922        -7576.532434787223        -6064.165333206241        236.0420696533401         -13210.4154372148         -6376.305580583052        -5311.035223481129        -3720.455143359068        -6387.565269482322        121.4297236741113         -6476.872080346046        
-6038.831678858725        -10841.84098975849        -7592.61029532594         -6057.327672820247        236.5567568250117         -13238.48166679122        -6382.589284668735        -5349.795900269091        -3747.60161603766         -6393.932002040558        122.3020775227924         -6524.190668447278        
-6031.878526284883        -10864.7385733875         -7608.644485353158        -6050.455378494633        237.0701447170577         -13266.47188390716        -6388.725092786015        -5388.432426861225        -3774.661123619764        -6400.150822017982        123.1717010834545         -6571.358031801414        
-6024.890786474396        -10887.57395839132        -7624.635115091107        -6043.548649719683        237.5822363813058         -13294.38628035838        -6394.714697976946        -5426.945456169313        -3801.634123587777        -6406.223422958748        124.038609441428          -6618.374964713861        
-6017.868657184823        -10910.3473011989         -7640.582294064472        -6036.6076843919          238.0930348479887         -13322.22504672606        -6400.559764115489        -5465.335635557538        -3828.521069534385        -6412.151469249628        124.9028175432468         -6665.242254758094        
-6010.812334598741        -10933.05875725119        -7656.486131106023        -6029.632678831927        238.6025431260932         -13349.98837238688        -6406.261926576903        -5503.603606868506        -3855.322411180881        -6417.936596789048        125.7643401973182         -6711.960682806472        
-6003.72201334103         -10955.70848100938        -7672.346734362422        -6022.623827801843        239.1107642034476         -13377.67644552283        -6411.822792888328        -5541.75000645098         -3882.038594396654        -6423.580413637101        126.6231920749997         -6758.531023063362        
-5996.597886496282        -10978.29662596283        -7688.164211299722        -6015.581324522325        239.6177010469255         -13405.28945313107        -6417.243943360983        -5579.775465189305        -3908.670061219906        -6429.084500647208        127.4793877116172         -6804.954043100195        
-5989.440145625791        -11000.82334463697        -7703.938668709059        -6008.505360689829        240.1233566026494         -13432.82758103362        -6422.526931704662        -5617.680608534167        -3935.21724987941         -6434.450412079867        128.3329415074259         -6851.230503892351        
-5982.248980784265        -11023.28878860138        -7719.670212712081        -6001.39612649323         240.62773379602           -13460.29101388692        -6427.673285624944        -5655.46605653502         -3961.68059481711         -6439.679676199739        129.1838677286287         -6897.361159857886        
-5975.024580536352        -11045.69310847734        -7735.358948766399        -5994.253810630529        241.1308355321235         -13487.67993519135        -6432.684507403872        -5693.132423873525        -3988.060526711793        -6444.773795855697        130.0321805085114         -6943.346758897635        
-5967.767131973116        -11068.03645394565        -7751.004981671023        -5987.078600324865        241.6326646956732         -13514.99452730062        -6437.562074464804        -5730.680319898209        -4014.357472503441        -6449.734249045257        130.8778938484029         -6989.188042436857        
-5960.476820727927        -11090.31897375427        -7766.608415571711        -5979.870681340923        242.1332241513301         -13542.23497143104        -6442.307439921307        -5768.110348660295        -4040.571855418282        -6454.5624894629          131.7210216188978         -7034.885745468186        
-5953.153830992291        -11112.54081572572        -7782.169353966165        -5972.630238000595        242.6325167437899         -13569.40144767078        -6446.922033111332        -5805.423108950316        -4066.704094994682        -6459.259947034239        132.5615775608458         -7080.440596595698        
-5945.798345531861        -11134.70212676475        -7797.687899709344        -5965.357453198754        243.1305452979577         -13596.49413498888        -6451.407260116946        -5842.619194335624        -4092.754607109397        -6463.828028434888        133.3995752864867         -7125.853318080088        
-5938.410545701394        -11156.80305286555        -7813.164155018589        -5958.052508418448        243.6273126191227         -13623.5132112443         -6455.764504269697        -5879.699193198874        -4118.723804004607        -6468.268117595639        134.2350282806437         -7171.12462588484         
